"date_prod","mast_id","well_id","new_well","orph_well","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","job_num","well_class","work_type","h2s_gas","date_aprv","date_spud","date_rels","well_prox","dril_name","dril_cont","dril_phone","dril_addr","dril_city","dril_state","dril_zip","rig_num","dril_term","p_t_d","well_depth","meas_depth","add_info","recrd_stat","well_actv","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-14","1269568","1269568",True,False,"OK","  ","BECKHAM        ","DOBSON RANCH 5-10-26          ","1 H                      ","N2 N2 NE NE-5-10N-26W-220FNL-660FEL                         ","5   ","10 ","N","26 ","W","220  ","FNL   ","          ","660  ","FEL   ","          ","N2 N2 NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","BECKHAM        ","S2 S2 SE SE-5-10N-26W-200FSL-660FEL                         ","5   ","10 ","N","26 ","W","200  ","FSL   ","          ","660  ","FEL   ","          ","S2 S2 SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-009-21887-  ","        ","   ","40     ","O/G ","OD                  ",False,"2013-05-06","2013-05-12","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","325   ","DW",11207,0,16358,"                                                  ","WORK","DRL",1,-99.966967,35.378065,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-14","1258911","1258911",False,False,"OK","  ","BECKHAM        ","JANICE 10-10-25               ","2 H                      ","NE NW NE NW-10-10N-25W-160FNL-1950FWL                       ","10  ","10 ","N","25 ","W","160  ","FNL   ","          ","1950 ","FWL   ","          ","NE NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","BECKHAM        ","SE SW SE SW-10-10N-25W-200FSL-1950FWL                       ","10  ","10 ","N","25 ","W","200  ","FSL   ","          ","1950 ","FWL   ","          ","SE SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-009-21881-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-20","2013-04-08","","                              ","PATTERSON-UTI DRILLING COMPANY, LLC    ","BARY HOLLEYMAN                    ","405-686-0006        ","6000 SW 44TH STREET                    ","OKLAHOMA CITY            ","OK","73179-8002","132   ","DW",11300,0,16000,"                                                  ","WORK","DRL",3,-99.834509,35.363598,"LINN OPERATING, INC.                   ","SCOTT CLINTON/AARON BORGAN        ","405-241-2200","14000 QUAIL SPRINGS PARKWAY, SUITE 5000","OKLAHOMA CITY            ","OK","73134-2616"
"2013-05-14","1263173","1263173",False,False,"OK","  ","BECKHAM        ","ANDERSON 24-11-26             ","7 HH                     ","NW NE NW NW-25-11N-26W-250FNL-685FWL                        ","25  ","11 ","N","26 ","W","250  ","FNL   ","          ","685  ","FWL   ","          ","NW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","BECKHAM        ","N2 N2 NW NW-24-11N-26W-300FNL-660FWL                        ","24  ","11 ","N","26 ","W","300  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-009-21883-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-09","2013-04-23","","                              ","AQUILA DRILLING COMPANY                ","DAVID RICKS/FRANK RODRIGUEZ       ","940-761-3153        ","2525 KELL BOULEVARD, SUITE 405         ","WICHITA FALLS            ","TX","76308-1060","10    ","DW",11250,13363,16000,"                                                  ","WORK","DRL",2,-99.909241,35.406961,"LINN OPERATING, INC.                   ","SCOTT CLINTON/AARON BORGAN        ","405-241-2200","14000 QUAIL SPRINGS PARKWAY, SUITE 5000","OKLAHOMA CITY            ","OK","73134-2616"
"2013-05-14","1254988","1254988",False,False,"OK","  ","BECKHAM        ","WEBB TRUST                    ","1-1 H                    ","SW SE SW SW-1-11N-21W-210FSL-800FWL                         ","1   ","11 ","N","21 ","W","210  ","FSL   ","          ","800  ","FWL   ","          ","SW SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","BECKHAM        ","NW NE NW NW-1-11N-21W-200FNL-800FWL                         ","1   ","11 ","N","21 ","W","200  ","FNL   ","          ","800  ","FWL   ","          ","NW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-009-21879-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-06","2013-03-19","","                              ","CACTUS DRILLING COMPANY, LLC           ","SCOTT MCKEE/PETE MARTIN/RON TYSON ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","131   ","DW",12950,0,18000,"                                                  ","WORK","DRL",4,-99.379246,35.451454,"APACHE CORPORATION                     ","TOM WILLIAMS/ROBERT V. JOHNSTON   ","918-491-4900","6120 SOUTH YALE AVENUE, SUITE 1500     ","TULSA                    ","OK","74136-4231"
"2013-05-14","1253256","1253256",False,False,"OK","  ","CADDO          ","GARLAND 27-9N-9W              ","1 H                      ","NW NE NE NW-27-9N-9W-200FNL-2180FWL                         ","27  ","9  ","N","9  ","W","200  ","FNL   ","          ","2180 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CADDO          ","S2 S2 SE SW-27-9N-9W-230FSL-1980FWL                         ","27  ","9  ","N","9  ","W","230  ","FSL   ","          ","1980 ","FWL   ","          ","S2 S2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-015-23220-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-02-27","2013-04-15","","                              ","CACTUS DRILLING COMPANY, LLC           ","SCOTT MCKEE/PETE MARTIN/RON TYSON ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","127   ","DW",10332,0,14901,"                                                  ","WORK","DRL",3,-98.140679,35.23212,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1220142","1220142",False,False,"OK","  ","CADDO          ","NOVOTNY                       ","1-33                     ","E2 W2 SE SW-33-9N-9W-660FSL-1950FWL                         ","33  ","9  ","N","9  ","W","660  ","FSL   ","          ","1950 ","FWL   ","          ","E2 W2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","CADDO          ","E2 W2 SE SW-33-9N-9W-660FSL-1950FWL                         ","33  ","9  ","N","9  ","W","660  ","FSL   ","          ","1950 ","FWL   ","          ","E2 W2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-015-23206-A ","        ","   ","       ","O/G ","OD                  ",False,"2012-10-18","2013-04-29","","                              ","QUAD ELDORADO DRILLING COMPANY, LLC    ","MARK EVANS                        ","580-233-5048        ","P.O. BOX 1622                          ","ENID                     ","OK","73702-1622","1     ","DW",10600,10572,0,"                                                  ","WORK","DRL",2,-98.158905,35.205575,"KIRKPATRICK OIL COMPANY, INC.          ","TIM NEWVILLE/STEPHEN NATH         ","405-840-2882","1001 WEST WILSHIRE BOULEVARD, SUITE 202","OKLAHOMA CITY            ","OK","73116-7025"
"2013-05-14","1268152","1268152",True,False,"OK","  ","CADDO          ","PECK                          ","2-28                     ","SW NE SE SW-28-9N-11W-830FSL-2130FWL                        ","28  ","9  ","N","11 ","W","830  ","FSL   ","          ","2130 ","FWL   ","          ","SW NE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","CADDO          ","SW NE SE SW-28-9N-11W-830FSL-2130FWL                        ","28  ","9  ","N","11 ","W","830  ","FSL   ","          ","2130 ","FWL   ","          ","SW NE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-015-23224-  ","        ","   ","610080 ","O/G ","OD                  ",False,"2013-04-30","2013-05-15","","                              ","PIONEER ENERGY SERVICES CORP.          ","CHARLIE WALSH                     ","432-684-7360        ","4401 EAST HIGHWAY 80                   ","MIDLAND                  ","TX","79706     ","61    ","DW",10460,0,0,"                                                  ","WORK","MOL",1,-98.369729,35.220645,"LINN OPERATING, INC.                   ","SCOTT CLINTON/AARON BORGAN        ","405-241-2200","14000 QUAIL SPRINGS PARKWAY, SUITE 5000","OKLAHOMA CITY            ","OK","73134-2616"
"2013-05-14","1268459","1268459",False,False,"OK","  ","CANADIAN       ","TED 30-13N-8W                 ","1 H                      ","SW SE SE SE-30-13N-8W-215FSL-350FEL                         ","30  ","13 ","N","8  ","W","215  ","FSL   ","          ","350  ","FEL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NW NE NE NE-30-13N-8W-50FNL-350FEL                          ","30  ","13 ","N","8  ","W","50   ","FNL   ","          ","350  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24580-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-05-01","2013-05-07","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","268   ","DW",11626,0,16455,"                                                  ","WORK","DRL",5,-98.084396,35.566364,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1266665","1266665",True,False,"OK","  ","CANADIAN       ","LAUGHLIN TRUST 22-13N-9W      ","3 H                      ","SW SW SE SW-22-13N-9W-300FSL-1490FWL                        ","22  ","13 ","N","9  ","W","300  ","FSL   ","          ","1490 ","FWL   ","          ","SW SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NW NW NE NW-22-13N-9W-50FNL-1490FWL                         ","22  ","13 ","N","9  ","W","50   ","FNL   ","          ","1490 ","FWL   ","          ","NW NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24579-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-24","2013-05-18","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","427   ","DW",12135,0,16929,"                                                  ","PREP","RUP",1,-98.148972,35.581069,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1266301","1266301",False,False,"OK","  ","CANADIAN       ","DEBORAH 28-14N-10W            ","1 H                      ","SE SE SE SW-28-14N-10W-275FSL-2450FWL                       ","28  ","14 ","N","10 ","W","275  ","FSL   ","          ","2450 ","FWL   ","          ","SE SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NE NE NE NW-28-14N-10W-230FNL-2480FWL                       ","28  ","14 ","N","10 ","W","230  ","FNL   ","          ","2480 ","FWL   ","          ","NE NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24577-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-23","2013-04-29","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","375   ","DW",9410,0,13973,"                                                  ","WORK","DRL",10,-98.269769,35.653588,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1234204","1234204",False,False,"OK","  ","CANADIAN       ","DYER 12-13N-10W               ","7 H                      ","SE SW SW SE-12-13N-10W-200FSL-2010FEL                       ","12  ","13 ","N","10 ","W","200  ","FSL   ","          ","2010 ","FEL   ","          ","SE SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NE NE NW NE-12-13N-10W-50FNL-1490FEL                        ","12  ","13 ","N","10 ","W","50   ","FNL   ","          ","1490 ","FEL   ","          ","NE NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24523-  ","        ","   ","       ","O/G ","OD                  ",False,"2012-12-13","2013-04-15","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","378   ","DW",12575,0,17600,"                                                  ","WORK","DRL",16,-98.213858,35.609852,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1241890","1241890",False,False,"OK","  ","CANADIAN       ","LECK 20-13N-9W                ","2 H                      ","NE NW NE NW-29-13N-9W-200FNL-1690FWL                        ","29  ","13 ","N","9  ","W","200  ","FNL   ","          ","1690 ","FWL   ","          ","NE NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NW NE NW NW-20-13N-9W-50FNL-920FWL                          ","20  ","13 ","N","9  ","W","50   ","FNL   ","          ","920  ","FWL   ","          ","NW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24542-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-01-16","2013-04-18","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","447   ","DW",12625,0,17898,"                                                  ","WORK","DRL",13,-98.183699,35.579727,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1255783","1255783",False,False,"OK","  ","CANADIAN       ","LECK 20-13N-9W                ","9 H                      ","SE SE SE SE-20-13N-9W-190FSL-310FEL                         ","20  ","13 ","N","9  ","W","190  ","FSL   ","          ","310  ","FEL   ","          ","SE SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NW NE NE NE-20-13N-9W-50FNL-350FEL                          ","20  ","13 ","N","9  ","W","50   ","FNL   ","          ","350  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24560-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-08","2013-05-01","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","418   ","DW",12491,0,17283,"                                                  ","WORK","DRL",9,-98.172792,35.580801,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1250056","1250056",False,False,"OK","  ","CANADIAN       ","WEDMAN                        ","6-21 H                   ","SE SE SW SE-21-13N-9W-230FSL-1622FEL                        ","21  ","13 ","N","9  ","W","230  ","FSL   ","          ","1622 ","FEL   ","          ","SE SE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NE NW NW NE-21-13N-9W-150FNL-2054FEL                        ","21  ","13 ","N","9  ","W","150  ","FNL   ","          ","2054 ","FEL   ","          ","NE NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24549-A ","        ","   ","       ","O/G ","OD                  ",False,"2013-02-14","2013-04-08","","                              ","CACTUS DRILLING COMPANY, LLC           ","SCOTT MCKEE/PETE MARTIN/RON TYSON ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","147   ","DW",12826,0,17248,"                                                  ","WORK","DRL",17,-98.159435,35.580879,"CIMAREX ENERGY CO.                     ","STEVE SIMONTON/DOUG PARK          ","918-585-1100","15 EAST 5TH STREET, SUITE 1000         ","TULSA                    ","OK","74103-4311"
"2013-05-14","1251096","1251096",False,False,"OK","  ","CANADIAN       ","LECK 20-13N-9W                ","4 H                      ","NW NE NE NW-29-13N-9W-200FNL-2260FWL                        ","29  ","13 ","N","9  ","W","200  ","FNL   ","          ","2260 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NW NE NE NW-20-13N-9W-50FNL-2060FWL                         ","20  ","13 ","N","9  ","W","50   ","FNL   ","          ","2060 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24553-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-02-19","2013-05-06","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","376   ","DW",12568,0,17823,"                                                  ","WORK","DRL",8,-98.181782,35.579727,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1252886","1252886",False,False,"OK","  ","CANADIAN       ","WEDMAN                        ","9-21 H                   ","SE SW SE SE-21-13N-9W-230FSL-707FEL                         ","21  ","13 ","N","9  ","W","230  ","FSL   ","          ","707  ","FEL   ","          ","SE SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NE NE NE NE-21-13N-9W-150FNL-294FEL                         ","21  ","13 ","N","9  ","W","150  ","FNL   ","          ","294  ","FEL   ","          ","NE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24556-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-02-26","2013-04-16","","                              ","CACTUS DRILLING COMPANY, LLC           ","SCOTT MCKEE/PETE MARTIN/RON TYSON ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","144   ","DW",12781,0,17203,"                                                  ","WORK","DRL",15,-98.156357,35.580873,"CIMAREX ENERGY CO.                     ","STEVE SIMONTON/DOUG PARK          ","918-585-1100","15 EAST 5TH STREET, SUITE 1000         ","TULSA                    ","OK","74103-4311"
"2013-05-14","1263991","1263991",False,False,"OK","  ","CANADIAN       ","ROTHER 24-13N-10W             ","9 H                      ","NE SE NE NE-24-13N-10W-761FNL-293FEL                        ","24  ","13 ","N","10 ","W","761  ","FNL   ","          ","293  ","FEL   ","          ","NE SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","SE SW SE SE-24-13N-10W-50FSL-920FEL                         ","24  ","13 ","N","10 ","W","50   ","FSL   ","          ","920  ","FEL   ","          ","SE SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24574-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-11","2013-05-06","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","374   ","DW",12810,0,17113,"                                                  ","WORK","DRL",6,-98.208069,35.592703,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1263505","1263505",True,False,"OK","  ","CANADIAN       ","LAUGHLIN TRUST 22-13N-9W      ","8 H                      ","SE SW SE SE-22-13N-9W-300FSL-920FEL                         ","22  ","13 ","N","9  ","W","300  ","FSL   ","          ","920  ","FEL   ","          ","SE SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NE NW NE NE-22-13N-9W-50FNL-920FEL                          ","22  ","13 ","N","9  ","W","50   ","FNL   ","          ","920  ","FEL   ","          ","NE NW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24570-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-10","2013-05-11","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","379   ","DW",12160,0,16889,"5/14 LEASE                                        ","WORK","DRL",4,-98.139384,35.581091,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1264381","1264381",True,False,"OK","  ","CANADIAN       ","GOLDEN                        ","2-3 H                    ","SE SW SW SW-3-13N-10W-275FSL-400FWL                         ","3   ","13 ","N","10 ","W","275  ","FSL   ","          ","400  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NW NW NW NW-3-13N-10W-150FNL-294FWL                         ","3   ","13 ","N","10 ","W","150  ","FNL   ","          ","294  ","FWL   ","          ","NW NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24576-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-15","2013-05-14","","                              ","CACTUS DRILLING COMPANY, LLC           ","SCOTT MCKEE/PETE MARTIN/RON TYSON ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","142   ","DW",13000,0,17590,"                                                  ","WORK","DRL",2,-98.25889,35.624518,"CIMAREX ENERGY CO.                     ","STEVE SIMONTON/DOUG PARK          ","918-585-1100","15 EAST 5TH STREET, SUITE 1000         ","TULSA                    ","OK","74103-4311"
"2013-05-14","1261660","1261660",True,False,"OK","  ","CANADIAN       ","LECK 20-13N-9W                ","7 H                      ","SE SW SW SE-20-13N-9W-200FSL-2290FEL                        ","20  ","13 ","N","9  ","W","200  ","FSL   ","          ","2290 ","FEL   ","          ","SE SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NE NE NW NE-20-13N-9W-50FNL-1490FEL                         ","20  ","13 ","N","9  ","W","50   ","FNL   ","          ","1490 ","FEL   ","          ","NE NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24566-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-02","2013-05-12","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","377   ","DW",12508,0,17400,"                                                  ","WORK","DRL",3,-98.179454,35.580826,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-14","1262652","1262652",False,False,"OK","  ","CANADIAN       ","MERVELDT                      ","1 H-24X                  ","SW NE NE NE-36-14N-7W-367FNL-459FEL                         ","36  ","14 ","N","7  ","W","367  ","FNL   ","          ","459  ","FEL   ","          ","SW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","NW NE NE NE-24-14N-7W-40FNL-500FEL                          ","24  ","14 ","N","7  ","W","40   ","FNL   ","          ","500  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24569-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-05","2013-04-17","","                              ","CACTUS DRILLING COMPANY, LLC           ","SCOTT MCKEE/PETE MARTIN/RON TYSON ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","155   ","DW",8862,0,19370,"                                                  ","WORK","DRL",14,-97.889357,35.65213,"NEWFIELD EXPLORATION MID-CONTINENT, INC","CLAY M. GASPAR                    ","918-582-2690","ONE WILLIAMS CENTER, SUITE 1900        ","TULSA                    ","OK","74172     "
"2013-05-14","1261697","1261697",False,False,"OK","  ","CANADIAN       ","ROTHER 24-13N-10W             ","6 H                      ","NE NW NW NE-24-13N-10W-295FNL-2060FEL                       ","24  ","13 ","N","10 ","W","295  ","FNL   ","          ","2060 ","FEL   ","          ","NE NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","CANADIAN       ","SW SW SW SE-24-13N-10W-50FSL-2630FEL                        ","24  ","13 ","N","10 ","W","50   ","FSL   ","          ","2630 ","FEL   ","          ","SW SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-017-24567-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-02","2013-04-18","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","419   ","DW",12748,0,17800,"                                                  ","WORK","DRL",12,-98.214013,35.594008,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
