"date_prod","mast_id","well_id","new_well","orph_well","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","job_num","well_class","work_type","h2s_gas","date_aprv","date_spud","date_rels","well_prox","dril_name","dril_cont","dril_phone","dril_addr","dril_city","dril_state","dril_zip","rig_num","dril_term","p_t_d","well_depth","meas_depth","add_info","recrd_stat","well_actv","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-07","1262934","1262934",False,False,"OK","  ","ELLIS          ","LADONNA 8-20-25               ","1 H                      ","SE SW SW SE-8-20N-25W-300FSL-2300FEL                        ","8   ","20 ","N","25 ","W","300  ","FSL   ","          ","2300 ","FEL   ","          ","SE SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ELLIS          ","C N2 NW NE-8-20N-25W-330FNL-1980FEL                         ","8   ","20 ","N","25 ","W","330  ","FNL   ","          ","1980 ","FEL   ","          ","C N2 NW NE  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-045-23333-  ","        ","   ","391    ","O/G ","OD                  ",False,"2013-04-08","2013-04-25","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","110   ","DW",8197,0,13500,"                                                  ","WORK","DRL",8,-99.889608,36.217493,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1261997","1261997",False,False,"OK","  ","ELLIS          ","EDDIE MAX 26-19-25            ","1 H                      ","SE SW SW SW-26-19N-25W-265FSL-600FWL                        ","26  ","19 ","N","25 ","W","265  ","FSL   ","          ","600  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ELLIS          ","C N2 NW NW-26-19N-25W-330FNL-660FWL                         ","26  ","19 ","N","25 ","W","330  ","FNL   ","          ","660  ","FWL   ","          ","C N2 NW NW  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-045-23331-  ","        ","   ","135    ","O/G ","OD                  ",False,"2013-04-03","2013-04-26","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","5     ","DW",9098,0,13850,"                                                  ","WORK","DRL",7,-99.8437,36.086774,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1262216","1262216",False,False,"OK","  ","ELLIS          ","PENNY                         ","18-1 H                   ","SE SW SE SE-7-19N-22W-225FSL-685FEL                         ","7   ","19 ","N","22 ","W","225  ","FSL   ","          ","685  ","FEL   ","          ","SE SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ELLIS          ","C S2 SE SE-18-19N-22W-330FSL-660FEL                         ","18  ","19 ","N","22 ","W","330  ","FSL   ","          ","660  ","FEL   ","          ","C S2 SE SE  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-045-23332-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-04","2013-04-05","","                              ","PATTERSON-UTI DRILLING COMPANY, LLC    ","BARY HOLLEYMAN                    ","405-686-0006        ","6000 SW 44TH STREET                    ","OKLAHOMA CITY            ","OK","73179-8002","405   ","DW",7980,0,12840,"                                                  ","WORK","DRL",14,-99.580783,36.13066,"PANTHER ENERGY COMPANY, LLC            ","ROY GROSSMAN                      ","918-583-1396","P.O. BOX 3105                          ","TULSA                    ","OK","74101-3105"
"2013-05-07","1261157","1261157",False,False,"OK","  ","ELLIS          ","HEINSOHN-PATTON               ","1-35 H                   ","SW SE SW SW-35-17N-24W-200FSL-893FWL                        ","35  ","17 ","N","24 ","W","200  ","FSL   ","          ","893  ","FWL   ","          ","SW SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ELLIS          ","C N2 NW NW-35-17N-24W-330FNL-660FWL                         ","35  ","17 ","N","24 ","W","330  ","FNL   ","          ","660  ","FWL   ","          ","C N2 NW NW  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-045-23328-  ","        ","   ","1      ","O/G ","OD                  ",False,"2013-03-29","2013-04-08","","                              ","ATLAS DRILLING, LLC                    ","JERRY DEVINEY/MATTHEW FLANERY     ","580-256-8222        ","224 NORTH 48TH STREET                  ","WOODWARD                 ","OK","73801     ","5     ","DW",9860,13434,14223,"                                                  ","WORK","DRL",13,-99.734147,35.897836,"PRIMARY NATURAL RESOURCES III, LLC     ","JACK FRITTS                       ","918-495-0598","7134 SOUTH YALE AVENUE, SUITE 430      ","TULSA                    ","OK","74136     "
"2013-05-07","1248743","1248743",True,False,"OK","  ","GARFIELD       ","WHITENECK TRUST 20-3-12       ","1 HM                     ","NE NE NW NE-12-20N-3W-2425FSL-1174FWL                       ","12  ","20 ","N","3  ","W","2425 ","FSL   ","          ","1174 ","FWL   ","          ","NE NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARFIELD       ","SW SE SE SE-12-20N-3W-165FSL-2010FWL                        ","12  ","20 ","N","3  ","W","165  ","FSL   ","          ","2010 ","FWL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-047-24675-B ","        ","   ","3      ","O/G ","OD                  ",False,"2013-02-08","2013-05-09","","                              ","LATSHAW DRILLING & EXPLORATION COMPANY ","TOMMY LINDSEY/JOHN RAINWATER      ","918-355-4380        ","P.O. BOX 691017                        ","TULSA                    ","OK","74169-1017","29    ","  ",5766,0,9980,"                                                  ","WORK","RUP",2,-97.465807,36.231268,"SUNDANCE ENERGY OKLAHOMA, LLC          ","JAMES NONDORF                     ","405-752-1800","13524 RAILWAY DRIVE, SUITE G           ","OKLAHOMA CITY            ","OK","73114-2258"
"2013-05-07","1248755","1248755",True,False,"OK","  ","GARFIELD       ","RIESEN                        ","15M4 H                   ","SW SE SE SE-10-20N-5W-270FSL-346FEL                         ","10  ","20 ","N","5  ","W","270  ","FSL   ","          ","346  ","FEL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARFIELD       ","E2 SW SE SE-15-20N-5W-330FSL-700FEL                         ","15  ","20 ","N","5  ","W","330  ","FSL   ","          ","700  ","FEL   ","          ","E2 SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-047-24677-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-02-11","2013-04-19","","                              ","VIKING DRILLING, LLC                   ","JUSTIN BAKER/DON TERHUNE          ","432-550-0100        ","P.O. BOX 13187                         ","ODESSA                   ","TX","79768     ","18    ","  ",6636,0,11158,"                                                  ","WORK","DRL",6,-97.712544,36.218356,"LONGFELLOW ENERGY, LP                  ","JAMES FOLLIS/JAMES HULING         ","972-590-9900","P.O. BOX 1989                          ","ADDISON                  ","TX","75001     "
"2013-05-07","1255044","1255044",False,False,"OK","  ","GARFIELD       ","CHARLENE                      ","1-2 H                    ","S2 SW SE SE-2-24N-4W-165FSL-990FEL                          ","2   ","24 ","N","4  ","W","165  ","FSL   ","          ","990  ","FEL   ","          ","S2 SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARFIELD       ","C NW NE NE-2-24N-4W-330FNL-990FEL                           ","2   ","24 ","N","4  ","W","330  ","FNL   ","          ","990  ","FEL   ","          ","C NW NE NE  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-047-24681-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-06","2013-04-19","","                              ","DAN D DRILLING CORPORATION             ","TONY PORTER/DALE HOBBS            ","580-388-4567        ","P.O. BOX 158                           ","LAMONT                   ","OK","74643-0158","15    ","  ",5850,0,10250,"                                                  ","WORK","DRL",5,-97.589698,36.578645,"PLYMOUTH EXPLORATION, LLC              ","ALEX KRONSELD                     ","918-599-1800","110 WEST 7TH STREET, SUITE 2600        ","TULSA                    ","OK","74119-1031"
"2013-05-07","749783 ","1222742",False,False,"OK","  ","GARFIELD       ","ST BERNARD (OTTERHOUND 1-8H)  ","2-9 H                    ","NW NW NW NW-9-24N-7W-2413FSL-152FWL                         ","9   ","24 ","N","7  ","W","2413 ","FSL   ","          ","152  ","FWL   ","          ","NW NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARFIELD       ","SE SW SW SW-9-24N-7W-268FSL-384FWL                          ","9   ","24 ","N","7  ","W","268  ","FSL   ","          ","384  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-047-24441-A ","        ","   ","       ","O/G ","DE                  ",False,"2012-10-30","2013-04-01","","                              ","PATTERSON-UTI DRILLING COMPANY, LLC    ","BARY HOLLEYMAN                    ","405-686-0006        ","6000 SW 44TH STREET                    ","OKLAHOMA CITY            ","OK","73179-8002","322   ","DW",5820,0,11981,"                                                  ","WORK","DRL",8,-97.961144,36.578453,"ARP OKLAHOMA, LLC                      ","CHRIS HAMMACK                     ","817-698-8000","111 WEST 4TH STREET, SUITE 300         ","FORT WORTH               ","TX","76102-3951"
"2013-05-07","1266239","1266239",True,False,"OK","  ","GARFIELD       ","HAMM                          ","10M1 H                   ","SE SE SE SE-4-20N-5W-225FSL-270FEL                          ","4   ","20 ","N","5  ","W","225  ","FSL   ","          ","270  ","FEL   ","          ","SE SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARFIELD       ","E2 SE SW SW-10-20N-5W-330FSL-1000FWL                        ","10  ","20 ","N","5  ","W","330  ","FSL   ","          ","1000 ","FWL   ","          ","E2 SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-047-24687-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-23","2013-04-30","","                              ","VIKING DRILLING, LLC                   ","JUSTIN BAKER/DON TERHUNE          ","432-550-0100        ","P.O. BOX 13187                         ","ODESSA                   ","TX","79768     ","4     ","  ",6600,0,11185,"                                                  ","WORK","DRL",4,-97.730165,36.232739,"LONGFELLOW ENERGY, LP                  ","JAMES FOLLIS/JAMES HULING         ","972-590-9900","P.O. BOX 1989                          ","ADDISON                  ","TX","75001     "
"2013-05-07","1265980","1265980",True,False,"OK","  ","GARFIELD       ","CAROLYN                       ","27 M1 H                  ","SE SW SW SW-27-20N-5W-235FSL-378FWL                         ","27  ","20 ","N","5  ","W","235  ","FSL   ","          ","378  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARFIELD       ","NW NE NW NW-27-20N-5W-150FNL-700FWL                         ","27  ","20 ","N","5  ","W","150  ","FNL   ","          ","700  ","FWL   ","          ","NW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-047-24686-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-22","2013-04-17","","                              ","VIKING DRILLING, LLC                   ","JUSTIN BAKER/DON TERHUNE          ","432-550-0100        ","P.O. BOX 13187                         ","ODESSA                   ","TX","79768     ","1     ","  ",6654,0,10800,"                                                  ","WORK","DRL",7,-97.727843,36.174559,"LONGFELLOW ENERGY, LP                  ","JAMES FOLLIS/JAMES HULING         ","972-590-9900","P.O. BOX 1989                          ","ADDISON                  ","TX","75001     "
"2013-05-07","1267370","1267370",True,False,"OK","  ","GARFIELD       ","RG 2407                       ","1-22 H                   ","S2 S2 S2 SW-22-24N-7W-265FSL-1320FWL                        ","22  ","24 ","N","7  ","W","265  ","FSL   ","          ","1320 ","FWL   ","          ","S2 S2 S2 SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARFIELD       ","N2 N2 NW NW-22-24N-7W-200FNL-660FWL                         ","22  ","24 ","N","7  ","W","200  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-047-24690-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-26","2013-05-05","","                              ","HORIZON ENERGY SERVICES, LLC           ","CHRIS MCCUTCHEN/GENE DAWSON       ","405-707-7303        ","P.O. BOX 637                           ","PERKINS                  ","OK","74059-0637","7     ","DW",6087,614,11551,"                                                  ","WORK","DRL",3,-97.939103,36.536348,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE              ","OKLAHOMA CITY            ","OK","73102-6406"
"2013-05-07","1227287","1227287",False,False,"OK","  ","GARVIN         ","GREGORY                       ","1 H28                    ","S2 S2 SW SW-21-3N-4W-300FSL-660FWL                          ","21  ","3  ","N","4  ","W","300  ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARVIN         ","S2 S2 SW SW-28-3N-4W-165FSL-660FWL                          ","28  ","3  ","N","4  ","W","165  ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-049-24920-  ","        ","   ","       ","O/G ","OD                  ",False,"2012-11-16","2013-03-25","","                              ","CACTUS DRILLING COMPANY, LLC           ","KENNY BAKER/RON TYSON             ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","134   ","DW",14352,0,19258,"                                                  ","WORK","DRL",4,-97.631237,34.711149,"NEWFIELD EXPLORATION MID-CONTINENT, INC","CLAY M. GASPAR                    ","918-582-2690","ONE WILLIAMS CENTER, SUITE 1900        ","TULSA                    ","OK","74172     "
"2013-05-07","1242577","1242577",False,False,"OK","  ","GARVIN         ","SYMPSON                       ","1-6 H                    ","SE SW SW SW-31-3N-4W-265FSL-370FWL                          ","31  ","3  ","N","4  ","W","265  ","FSL   ","          ","370  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","STEPHENS       ","S2 SW SW SW-6-2N-4W-30FSL-330FWL                            ","6   ","2  ","N","4  ","W","30   ","FSL   ","          ","330  ","FWL   ","          ","S2 SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-049-24930-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-01-17","2013-04-17","","                              ","CACTUS DRILLING COMPANY, LLC           ","KENNY BAKER/RON TYSON             ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","108   ","DW",16127,0,21001,"                                                  ","WORK","DRL",3,-97.667379,34.682027,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1260934","1260934",False,False,"OK","  ","GARVIN         ","HINES                         ","1-17 H                   ","SW SW SE SW-17-3N-4W-170FSL-1450FWL                         ","17  ","3  ","N","4  ","W","170  ","FSL   ","          ","1450 ","FWL   ","          ","SW SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARVIN         ","N2 NW NE NW-17-3N-4W-60FNL-1650FWL                          ","17  ","3  ","N","4  ","W","60   ","FNL   ","          ","1650 ","FWL   ","          ","N2 NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-049-24940-  ","        ","   ","1      ","O/G ","OD                  ",False,"2013-03-28","2013-04-19","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","50    ","DW",14636,0,19332,"                                                  ","WORK","DRL",2,-97.646211,34.725335,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1261130","1261130",False,False,"OK","  ","GARVIN         ","SUBLETTE                      ","1 H-22                   ","NW NE NE NE-27-3N-4W-315FNL-500FEL                          ","27  ","3  ","N","4  ","W","315  ","FNL   ","          ","500  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GARVIN         ","NW NE NE NE-22-3N-4W-50FNL-440FEL                           ","22  ","3  ","N","4  ","W","50   ","FNL   ","          ","440  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-049-24941-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-29","2013-05-01","","                              ","CACTUS DRILLING COMPANY, LLC           ","KENNY BAKER/RON TYSON             ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","154   ","DW",13789,0,18949,"                                                  ","WORK","DRL",1,-97.599918,34.70942,"NEWFIELD EXPLORATION MID-CONTINENT, INC","CLAY M. GASPAR                    ","918-582-2690","ONE WILLIAMS CENTER, SUITE 1900        ","TULSA                    ","OK","74172     "
"2013-05-07","1260938","1260938",False,False,"OK","  ","GRADY          ","BEARDEN                       ","1-25 H                   ","SE SE SE SE-26-3N-5W-200FSL-200FEL                          ","26  ","3  ","N","5  ","W","200  ","FSL   ","          ","200  ","FEL   ","          ","SE SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","NE NW NW NW-25-3N-5W-30FNL-350FWL                           ","25  ","3  ","N","5  ","W","30   ","FNL   ","          ","350  ","FWL   ","          ","NE NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23672-  ","        ","   ","21     ","O/G ","OD                  ",False,"2013-03-28","2013-04-21","","                              ","PRECISION DRILLING (US) CORPORATION    ","DALE LOVE/JEREMY BERGERON         ","337-457-0500        ","254 STANFORD ROAD                      ","EUNICE                   ","LA","70535-2995","101   ","  ",15483,0,20178,"                                                  ","WORK","DRL",7,-97.686809,34.696384,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1263176","1263176",False,False,"OK","  ","GRADY          ","RIDDLE                        ","14-32 H                  ","SW SW SE SW-32-5N-5W-325FSL-1460FWL                         ","32  ","5  ","N","5  ","W","325  ","FSL   ","          ","1460 ","FWL   ","          ","SW SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","N2 NW NW NW-32-5N-5W-50FNL-330FWL                           ","32  ","5  ","N","5  ","W","50   ","FNL   ","          ","330  ","FWL   ","          ","N2 NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23674-B ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-09","2013-04-12","","                              ","PATTERSON-UTI DRILLING COMPANY, LLC    ","DEVIN DUNCAN                      ","817-523-5267        ","123 LAND OF GOSHEN DRIVE               ","SPRINGTOWN               ","TX","76082     ","205   ","DW",14215,0,19272,"                                                  ","WORK","DRL",11,-97.753906,34.855989,"EAGLE ROCK MID-CONTINENT OPERATING, LLC","MARK TERRELL                      ","281-408-1200","P.O. BOX 2968                          ","HOUSTON                  ","TX","77252-2968"
"2013-05-07","1263253","1263253",False,False,"OK","  ","GRADY          ","VICKERY                       ","1-11 H                   ","SE SW SW SW-11-10N-8W-210FSL-635FWL                         ","11  ","10 ","N","8  ","W","210  ","FSL   ","          ","635  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","N2 N2 NW NW-11-10N-8W-150FNL-660FWL                         ","11  ","10 ","N","8  ","W","150  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23675-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-09","2013-04-26","","                              ","CACTUS DRILLING COMPANY, LLC           ","KENNY BAKER/RON TYSON             ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","148   ","DW",12270,0,16990,"                                                  ","WORK","DRL",5,-98.023281,35.349375,"CIMAREX ENERGY CO.                     ","STEVE SIMONTON/DOUG PARK          ","918-585-1100","15 EAST 5TH STREET, SUITE 1000         ","TULSA                    ","OK","74103-4311"
"2013-05-07","1260860","1260860",False,False,"OK","  ","GRADY          ","ARRINGTON                     ","1-23 H                   ","SE SW SE SE-23-3N-5W-325FSL-850FEL                          ","23  ","3  ","N","5  ","W","325  ","FSL   ","          ","850  ","FEL   ","          ","SE SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","NW NE NE NE-23-3N-5W-30FNL-350FEL                           ","23  ","3  ","N","5  ","W","30   ","FNL   ","          ","350  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23671-  ","        ","   ","18     ","O/G ","OD                  ",False,"2013-03-28","2013-04-21","","                              ","PRECISION DRILLING (US) CORPORATION    ","DALE LOVE/JEREMY BERGERON         ","337-457-0500        ","254 STANFORD ROAD                      ","EUNICE                   ","LA","70535-2995","102   ","  ",15807,0,20592,"                                                  ","WORK","DRL",8,-97.688936,34.711266,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1258849","1258849",False,False,"OK","  ","GRADY          ","CHARLES                       ","1-36 H                   ","N2 NW NW NE-36-3N-5W-175FNL-2310FEL                         ","36  ","3  ","N","5  ","W","175  ","FNL   ","          ","2310 ","FEL   ","          ","N2 NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","S2 SW SW SE-36-3N-5W-30FSL-2310FEL                          ","36  ","3  ","N","5  ","W","30   ","FSL   ","          ","2310 ","FEL   ","          ","S2 SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23669-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-20","2013-04-19","","                              ","PATTERSON-UTI DRILLING COMPANY, LLC    ","BARY HOLLEYMAN                    ","405-686-0006        ","6000 SW 44TH STREET                    ","OKLAHOMA CITY            ","OK","73179-8002","535   ","DW",15734,0,20507,"                                                  ","WORK","DRL",9,-97.676248,34.695345,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1243564","1243564",False,False,"OK","  ","GRADY          ","BEAM                          ","1-35 H                   ","SW SE SE SE-35-8N-7W-210FSL-450FEL                          ","35  ","8  ","N","7  ","W","210  ","FSL   ","          ","450  ","FEL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","N2 NE NE NE-35-8N-7W-30FNL-330FEL                           ","35  ","8  ","N","7  ","W","30   ","FNL   ","          ","330  ","FEL   ","          ","N2 NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23663-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-01-22","2013-02-04","","                              ","PATTERSON-UTI DRILLING COMPANY, LLC    ","BARY HOLLEYMAN                    ","405-686-0006        ","6000 SW 44TH STREET                    ","OKLAHOMA CITY            ","OK","73179-8002","131   ","DW",13832,0,18569,"                                                  ","WORK","DRL",13,-97.900937,35.117209,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1239769","1239769",False,False,"OK","  ","GRADY          ","HARRISON                      ","1-31 H                   ","SW SE SE SE-31-3N-5W-250FSL-490FEL                          ","31  ","3  ","N","5  ","W","250  ","FSL   ","          ","490  ","FEL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","N2 N2 N2 NE-31-3N-5W-150FNL-1320FEL                         ","31  ","3  ","N","5  ","W","150  ","FNL   ","          ","1320 ","FEL   ","          ","N2 N2 N2 NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23661-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-01-09","2013-02-02","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","450   ","DW",16556,0,21226,"                                                  ","WORK","DRL",14,-97.758112,34.682039,"MARATHON OIL COMPANY                   ","JEFFREY DAY/JERRY BEARDMORE       ","713-629-6600","5555 SAN FELIPE ROAD                   ","HOUSTON                  ","TX","77056-2701"
