"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-04-30","1267105","1267105","KS","  ","LINN           ","ROBBINS                       ","21                       ","NE NE NE NE-31-21S-24E-165FNL-165FEL                        ","31  ","21 ","S","24 ","E","165  ","FNL   ","          ","165  ","FEL   ","          ","NE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","NE NE NE NE-31-21S-24E-165FNL-165FEL                        ","31  ","21 ","S","24 ","E","165  ","FNL   ","          ","165  ","FEL   ","          ","NE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24773-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",525,"                                                  ","APRV",1,-94.806523,38.182006,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1267106","1267106","KS","  ","LINN           ","ROBBINS                       ","22                       ","SE NE NE NE-31-21S-24E-495FNL-165FEL                        ","31  ","21 ","S","24 ","E","495  ","FNL   ","          ","165  ","FEL   ","          ","SE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","SE NE NE NE-31-21S-24E-495FNL-165FEL                        ","31  ","21 ","S","24 ","E","495  ","FNL   ","          ","165  ","FEL   ","          ","SE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24774-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",525,"                                                  ","APRV",1,-94.806523,38.1811,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1267107","1267107","KS","  ","LINN           ","ROBBINS                       ","23                       ","NE SE NE NE-31-21S-24E-825FNL-165FEL                        ","31  ","21 ","S","24 ","E","825  ","FNL   ","          ","165  ","FEL   ","          ","NE SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","NE SE NE NE-31-21S-24E-825FNL-165FEL                        ","31  ","21 ","S","24 ","E","825  ","FNL   ","          ","165  ","FEL   ","          ","NE SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24775-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",525,"                                                  ","APRV",1,-94.806523,38.180193,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1267109","1267109","KS","  ","LINN           ","ROBBINS                       ","24                       ","SE SE NE NE-31-21S-24E-1155FNL-165FEL                       ","31  ","21 ","S","24 ","E","1155 ","FNL   ","          ","165  ","FEL   ","          ","SE SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","SE SE NE NE-31-21S-24E-1155FNL-165FEL                       ","31  ","21 ","S","24 ","E","1155 ","FNL   ","          ","165  ","FEL   ","          ","SE SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24776-  ","        ","   ","OIL ","OD                  ",True,"2013-04-25","2013-04-24","                              ",525,"                                                  ","APRV",1,-94.806523,38.179287,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1267111","1267111","KS","  ","LINN           ","ROBBINS                       ","I-1                      ","N2 NE NE-31-21S-24E-330FNL-660FEL                           ","31  ","21 ","S","24 ","E","330  ","FNL   ","          ","660  ","FEL   ","          ","N2 NE NE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","N2 NE NE-31-21S-24E-330FNL-660FEL                           ","31  ","21 ","S","24 ","E","330  ","FNL   ","          ","660  ","FEL   ","          ","N2 NE NE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24777-  ","        ","   ","ERW ","OD                  ",True,"2013-04-25","2013-04-24","                              ",525,"                                                  ","APRV",1,-94.808245,38.181547,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1266994","1266994","KS","  ","LINN           ","ROBBINS                       ","I-12                     ","E2 NE NE-31-21S-24E-660FNL-330FEL                           ","31  ","21 ","S","24 ","E","660  ","FNL   ","          ","330  ","FEL   ","          ","E2 NE NE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","E2 NE NE-31-21S-24E-660FNL-330FEL                           ","31  ","21 ","S","24 ","E","660  ","FNL   ","          ","330  ","FEL   ","          ","E2 NE NE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24780-  ","        ","   ","ERW ","OD                  ",True,"2013-04-25","2013-04-24","                              ",525,"                                                  ","APRV",1,-94.807097,38.180645,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1266598","1266598","KS","  ","LINN           ","ROBBINS                       ","1A                       ","NE NW NE NE-31-21S-24E-165FNL-825FEL                        ","31  ","21 ","S","24 ","E","165  ","FNL   ","          ","825  ","FEL   ","          ","NE NW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","NE NW NE NE-31-21S-24E-165FNL-825FEL                        ","31  ","21 ","S","24 ","E","165  ","FNL   ","          ","825  ","FEL   ","          ","NE NW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24766-  ","        ","   ","OIL ","OD                  ",True,"2013-04-24","2013-04-23","                              ",525,"                                                  ","APRV",1,-94.808819,38.181998,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1266599","1266599","KS","  ","LINN           ","ROBBINS                       ","2B                       ","SE NW NE NE-31-21S-24E-495FNL-825FEL                        ","31  ","21 ","S","24 ","E","495  ","FNL   ","          ","825  ","FEL   ","          ","SE NW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","SE NW NE NE-31-21S-24E-495FNL-825FEL                        ","31  ","21 ","S","24 ","E","495  ","FNL   ","          ","825  ","FEL   ","          ","SE NW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24767-  ","        ","   ","OIL ","OD                  ",True,"2013-04-24","2013-04-23","                              ",525,"                                                  ","APRV",1,-94.808819,38.181092,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1266600","1266600","KS","  ","LINN           ","ROBBINS                       ","4                        ","SE SW NE NE-31-21S-24E-1155FNL-825FEL                       ","31  ","21 ","S","24 ","E","1155 ","FNL   ","          ","825  ","FEL   ","          ","SE SW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","SE SW NE NE-31-21S-24E-1155FNL-825FEL                       ","31  ","21 ","S","24 ","E","1155 ","FNL   ","          ","825  ","FEL   ","          ","SE SW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24768-  ","        ","   ","OIL ","OD                  ",True,"2013-04-24","2013-04-23","                              ",525,"                                                  ","APRV",1,-94.808819,38.179279,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1266596","1266596","KS","  ","LINN           ","ROBBINS                       ","11                       ","NW NE NE NE-31-21S-24E-165FNL-495FEL                        ","31  ","21 ","S","24 ","E","165  ","FNL   ","          ","495  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","NW NE NE NE-31-21S-24E-165FNL-495FEL                        ","31  ","21 ","S","24 ","E","165  ","FNL   ","          ","495  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOUND CITY          ","                    ","                    ","                    ","                    ","15-107-24769-  ","        ","   ","OIL ","OD                  ",True,"2013-04-24","2013-04-23","                              ",525,"                                                  ","APRV",1,-94.807671,38.182002,"BAUER OIL INVESTMENTS, LLC             ","JOSH BAUER                        ","913-406-7957","4370 WEST 271ST STREET                  ","LOUISBURG                ","KS","66053     "
"2013-04-30","1268000","1268000","KS","  ","LINN           ","WERKOWITCH                    ","A29                      ","NW SW SW SW-17-22S-22E-495FSL-165FWL                        ","17  ","22 ","S","22 ","E","495  ","FSL   ","          ","165  ","FWL   ","          ","NW SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","NW SW SW SW-17-22S-22E-495FSL-165FWL                        ","17  ","22 ","S","22 ","E","495  ","FSL   ","          ","165  ","FWL   ","          ","NW SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","BLUE MOUND          ","                    ","                    ","                    ","                    ","15-107-24784-  ","        ","   ","OIL ","OD                  ",False,"2013-04-30","2013-04-29","                              ",800,"                                                  ","APRV",1,0.0,0.0,"MCGOWN DRILLING, INC.                  ","CHRIS MCGOWN                      ","913-795-2259","P.O. BOX K                              ","MOUND CITY               ","KS","66056-0608"
"2013-04-30","1268001","1268001","KS","  ","LINN           ","WERKOWITCH                    ","A31                      ","SW SW SW SW-17-22S-22E-165FSL-165FWL                        ","17  ","22 ","S","22 ","E","165  ","FSL   ","          ","165  ","FWL   ","          ","SW SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","SW SW SW SW-17-22S-22E-165FSL-165FWL                        ","17  ","22 ","S","22 ","E","165  ","FSL   ","          ","165  ","FWL   ","          ","SW SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","BLUE MOUND          ","                    ","                    ","                    ","                    ","15-107-24782-  ","        ","   ","OIL ","OD                  ",False,"2013-04-30","2013-04-29","                              ",800,"                                                  ","APRV",1,0.0,0.0,"MCGOWN DRILLING, INC.                  ","CHRIS MCGOWN                      ","913-795-2259","P.O. BOX K                              ","MOUND CITY               ","KS","66056-0608"
"2013-04-30","1268002","1268002","KS","  ","LINN           ","WERKOWITCH                    ","C29                      ","NE SW SW SW-17-22S-22E-495FSL-495FWL                        ","17  ","22 ","S","22 ","E","495  ","FSL   ","          ","495  ","FWL   ","          ","NE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","NE SW SW SW-17-22S-22E-495FSL-495FWL                        ","17  ","22 ","S","22 ","E","495  ","FSL   ","          ","495  ","FWL   ","          ","NE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","BLUE MOUND          ","                    ","                    ","                    ","                    ","15-107-24785-  ","        ","   ","OIL ","OD                  ",False,"2013-04-30","2013-04-29","                              ",800,"                                                  ","APRV",1,0.0,0.0,"MCGOWN DRILLING, INC.                  ","CHRIS MCGOWN                      ","913-795-2259","P.O. BOX K                              ","MOUND CITY               ","KS","66056-0608"
"2013-04-30","1268003","1268003","KS","  ","LINN           ","WERKOWITCH                    ","C31                      ","SE SW SW SW-17-22S-22E-165FSL-495FWL                        ","17  ","22 ","S","22 ","E","165  ","FSL   ","          ","495  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINN           ","SE SW SW SW-17-22S-22E-165FSL-495FWL                        ","17  ","22 ","S","22 ","E","165  ","FSL   ","          ","495  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","BLUE MOUND          ","                    ","                    ","                    ","                    ","15-107-24783-  ","        ","   ","OIL ","OD                  ",False,"2013-04-30","2013-04-29","                              ",800,"                                                  ","APRV",1,0.0,0.0,"MCGOWN DRILLING, INC.                  ","CHRIS MCGOWN                      ","913-795-2259","P.O. BOX K                              ","MOUND CITY               ","KS","66056-0608"
"2013-04-30","1268004","1268004","KS","  ","LOGAN          ","E & E                         ","2-34                     ","SE NW NE SW-34-13S-32W-2078FSL-1667FWL                      ","34  ","13 ","S","32 ","W","2078 ","FSL   ","          ","1667 ","FWL   ","          ","SE NW NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LOGAN          ","SE NW NE SW-34-13S-32W-2078FSL-1667FWL                      ","34  ","13 ","S","32 ","W","2078 ","FSL   ","          ","1667 ","FWL   ","          ","SE NW NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-109-21177-  ","        ","   ","OIL ","OD                  ",False,"2013-04-30","2013-04-29","                              ",4700,"                                                  ","APRV",1,0.0,0.0,"GRAND MESA OPERATING COMPANY           ","RONALD N. SINCLAIR/JOHN JOHNSON   ","316-265-3000","1700 NORTH WATERFRONT PARKWAY, BLDG 600 ","WICHITA                  ","KS","67206-6614"
"2013-04-30","1268006","1268006","KS","  ","LOGAN          ","HESS                          ","1-22                     ","NW SW NE SE-22-12S-32W-1803FSL-1045FEL                      ","22  ","12 ","S","32 ","W","1803 ","FSL   ","          ","1045 ","FEL   ","          ","NW SW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LOGAN          ","NW SW NE SE-22-12S-32W-1803FSL-1045FEL                      ","22  ","12 ","S","32 ","W","1803 ","FSL   ","          ","1045 ","FEL   ","          ","NW SW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-109-21176-  ","        ","   ","OIL ","OD                  ",False,"2013-04-30","2013-04-29","                              ",4700,"                                                  ","APRV",1,0.0,0.0,"GRAND MESA OPERATING COMPANY           ","RONALD N. SINCLAIR/JOHN JOHNSON   ","316-265-3000","1700 NORTH WATERFRONT PARKWAY, BLDG 600 ","WICHITA                  ","KS","67206-6614"
"2013-04-30","1267604","1267604","KS","  ","LOGAN          ","EDWARDS                       ","1                        ","SE SW SW NE-5-15S-35W-2842FSL-2130FEL                       ","5   ","15 ","S","35 ","W","2842 ","FSL   ","          ","2130 ","FEL   ","          ","SE SW SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LOGAN          ","SE SW SW NE-5-15S-35W-2842FSL-2130FEL                       ","5   ","15 ","S","35 ","W","2842 ","FSL   ","          ","2130 ","FEL   ","          ","SE SW SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-109-21175-  ","        ","   ","OIL ","OD                  ",False,"2013-04-29","2013-04-26","                              ",4750,"                                                  ","APRV",1,-101.231745,38.78161,"K & B NORTON OIL & INVESTMENTS, LLC    ","KENNETH A. NORTON                 ","785-320-2545","1209 WEST PARK GROVE DRIVE              ","MANHATTAN                ","KS","66503-2469"
"2013-04-30","1266601","1266601","KS","  ","NEMAHA         ","PLATTNER 1-10                 ","1                        ","SW NE NW NE-10-1S-14E-430FNL-1900FEL                        ","10  ","1  ","S","14 ","E","430  ","FNL   ","          ","1900 ","FEL   ","          ","SW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEMAHA         ","SW NE NW NE-10-1S-14E-430FNL-1900FEL                        ","10  ","1  ","S","14 ","E","430  ","FNL   ","          ","1900 ","FEL   ","          ","SW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","WILDCTA             ","                    ","                    ","                    ","15-131-20235-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",3900,"                                                  ","APRV",1,-95.832923,39.985287,"KINNEY OIL COMPANY                     ","ROB FOWLER                        ","303-295-1770","1401 17TH STREET, SUITE 870             ","DENVER                   ","CO","80202-1246"
"2013-04-30","1267606","1267606","KS","  ","NESS           ","KERR -DG-                     ","2-10                     ","SW SE NW NW-10-19S-24W-1250FNL-790FWL                       ","10  ","19 ","S","24 ","W","1250 ","FNL   ","          ","790  ","FWL   ","          ","SW SE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","SW SE NW NW-10-19S-24W-1250FNL-790FWL                       ","10  ","19 ","S","24 ","W","1250 ","FNL   ","          ","790  ","FWL   ","          ","SW SE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","FRANKLINVILLE       ","                    ","                    ","                    ","                    ","15-135-25586-  ","        ","   ","OIL ","OD                  ",True,"2013-04-29","2013-04-26","                              ",4400,"                                                  ","APRV",1,-99.968832,38.417818,"PINTAIL PETROLEUM, LTD.                ","INNES PHILLIPS                    ","316-263-2243","225 NORTH MARKET STREET, SUITE 300      ","WICHITA                  ","KS","67202-2024"
"2013-04-30","1267344","1267344","KS","  ","NESS           ","L D N                         ","19-1                     ","SE NW SE SW-19-17S-26W-900FSL-1820FWL                       ","19  ","17 ","S","26 ","W","900  ","FSL   ","          ","1820 ","FWL   ","          ","SE NW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","SE NW SE SW-19-17S-26W-900FSL-1820FWL                       ","19  ","17 ","S","26 ","W","900  ","FSL   ","          ","1820 ","FWL   ","          ","SE NW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","EAST REPSHIRE       ","                    ","                    ","                    ","                    ","15-135-25585-  ","        ","   ","OIL ","OD                  ",True,"2013-04-26","2013-04-25","                              ",4550,"                                                  ","APRV",1,-100.241285,38.55478,"H & C OIL OPERATING, INC.              ","CHARLES R. RAMSEY/BOB PLANTE      ","785-434-7434","P.O. BOX 86                             ","PLAINVILLE               ","KS","67663-0086"
"2013-04-30","1267345","1267345","KS","  ","RICE           ","HOELSCHER                     ","1-27                     ","E2 SW NE SW-27-18S-10W-1650FSL-1975FWL                      ","27  ","18 ","S","10 ","W","1650 ","FSL   ","          ","1975 ","FWL   ","          ","E2 SW NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RICE           ","E2 SW NE SW-27-18S-10W-1650FSL-1975FWL                      ","27  ","18 ","S","10 ","W","1650 ","FSL   ","          ","1975 ","FWL   ","          ","E2 SW NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","ORTH                ","                    ","                    ","                    ","                    ","15-159-22738-  ","        ","   ","OIL ","OD                  ",False,"2013-04-26","2013-04-25","                              ",3200,"                                                  ","APRV",1,-98.418076,38.453605,"VALHALLA EXPLORATION, LLC              ","ADAM KENNEDY/DEREK PATTERSON      ","316-558-5202","133 NORTH GLENDALE                      ","WICHITA                  ","KS","67208     "
"2013-04-30","1267607","1267607","KS","  ","ROOKS          ","MARCOTTE                      ","1-12                     ","W2 SE SW-12-8S-20W-660FSL-1650FWL                           ","12  ","8  ","S","20 ","W","660  ","FSL   ","          ","1650 ","FWL   ","          ","W2 SE SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ROOKS          ","W2 SE SW-12-8S-20W-660FSL-1650FWL                           ","12  ","8  ","S","20 ","W","660  ","FSL   ","          ","1650 ","FWL   ","          ","W2 SE SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","HILLSIDE            ","                    ","                    ","                    ","                    ","15-163-24115-  ","        ","   ","OIL ","OD                  ",True,"2013-04-29","2013-04-26","                              ",3550,"                                                  ","APRV",1,-99.505579,39.3668,"M G OIL, INC.                          ","CURTIS COUNTS                     ","785-483-1627","P.O. BOX 162                            ","RUSSELL                  ","KS","67665-0162"
"2013-04-30","1266602","1266602","KS","  ","ROOKS          ","RICHARD                       ","1                        ","N2 NW SE NW-32-10S-17W-1470FNL-1650FWL                      ","32  ","10 ","S","17 ","W","1470 ","FNL   ","          ","1650 ","FWL   ","          ","N2 NW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ROOKS          ","N2 NW SE NW-32-10S-17W-1470FNL-1650FWL                      ","32  ","10 ","S","17 ","W","1470 ","FNL   ","          ","1650 ","FWL   ","          ","N2 NW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","BEMIS-SHUTTS        ","                    ","                    ","                    ","                    ","15-163-24114-  ","        ","   ","OIL ","OD                  ",False,"2013-04-24","2013-04-23","                              ",3900,"                                                  ","APRV",1,-99.245422,39.143233,"LIBERTY OPERATIONS & COMPLETIONS, INC. ","ROGER L. COMEAU                   ","785-434-4686","308 WEST MILL STREET                    ","PLAINVILLE               ","KS","67663-2229"
"2013-04-30","1267608","1267608","KS","  ","RUSSELL        ","JACOBS                        ","1                        ","SW NE NW NE-22-14S-15W-4748FSL-1714FEL                      ","22  ","14 ","S","15 ","W","4748 ","FSL   ","          ","1714 ","FEL   ","          ","SW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RUSSELL        ","SW NE NW NE-22-14S-15W-4748FSL-1714FEL                      ","22  ","14 ","S","15 ","W","4748 ","FSL   ","          ","1714 ","FEL   ","          ","SW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","GORHAM              ","                    ","                    ","                    ","                    ","15-167-23880-  ","        ","   ","OIL ","OD                  ",True,"2013-04-29","2013-04-26","                              ",3300,"                                                  ","APRV",1,-98.97197,38.825727,"MILLER-BECKER ENTERPRISES, LLC         ","IRVIN MILLER                      ","785-483-2880","100 SOUTH MAIN STREET                   ","RUSSELL                  ","KS","67665     "
"2013-04-30","1267609","1267609","KS","  ","RUSSELL        ","SCHMITT                       ","8                        ","NE NW NW NE-9-15S-14W-150FNL-2110FEL                        ","9   ","15 ","S","14 ","W","150  ","FNL   ","          ","2110 ","FEL   ","          ","NE NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RUSSELL        ","NE NW NW NE-9-15S-14W-150FNL-2110FEL                        ","9   ","15 ","S","14 ","W","150  ","FNL   ","          ","2110 ","FEL   ","          ","NE NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","KENNEBEC            ","                    ","                    ","                    ","                    ","15-167-23881-  ","        ","   ","OIL ","OD                  ",False,"2013-04-29","2013-04-26","                              ",3300,"                                                  ","APRV",1,-98.881374,38.7689,"MAI OIL OPERATIONS, INC.               ","ALLEN BANGERT                     ","785-483-1676","P.O. BOX 33                             ","RUSSELL                  ","KS","67665-0033"
"2013-04-30","1268007","1268007","KS","  ","RUSSELL        ","MICHAELIS                     ","1                        ","S2 NE NE NW-22-12S-14W-600FNL-2310FWL                       ","22  ","12 ","S","14 ","W","600  ","FNL   ","          ","2310 ","FWL   ","          ","S2 NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RUSSELL        ","S2 NE NE NW-22-12S-14W-600FNL-2310FWL                       ","22  ","12 ","S","14 ","W","600  ","FNL   ","          ","2310 ","FWL   ","          ","S2 NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-167-23882-  ","        ","   ","OIL ","OD                  ",True,"2013-04-30","2013-04-29","                              ",3500,"                                                  ","APRV",1,0.0,0.0,"PIONEER RESOURCES                      ","RODGER D. WELLS                   ","785-543-5556","80 WINDMILL DRIVE                       ","PHILLIPSBURG             ","KS","67661-7125"
"2013-04-30","1268008","1268008","KS","  ","SCOTT          ","HUSEMAN -20C-                 ","1                        ","N2 NW SW-20-16S-31W-2279FSL-563FWL                          ","20  ","16 ","S","31 ","W","2279 ","FSL   ","          ","563  ","FWL   ","          ","N2 NW SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","SCOTT          ","N2 NW SW-20-16S-31W-2279FSL-563FWL                          ","20  ","16 ","S","31 ","W","2279 ","FSL   ","          ","563  ","FWL   ","          ","N2 NW SW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-171-20949-  ","        ","   ","OIL ","OD                  ",False,"2013-04-30","2013-04-29","                              ",4750,"                                                  ","APRV",1,0.0,0.0,"RITCHIE EXPLORATION, INC.              ","MIKE ENGELBRECHT                  ","316-691-9500","P.O. BOX 783188                         ","WICHITA                  ","KS","67278-3188"
"2013-04-30","1267610","1267610","KS","  ","SCOTT          ","SANDS                         ","1-11                     ","SW NE NE SW-11-17S-34W-1998FSL-2285FWL                      ","11  ","17 ","S","34 ","W","1998 ","FSL   ","          ","2285 ","FWL   ","          ","SW NE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","SCOTT          ","SW NE NE SW-11-17S-34W-1998FSL-2285FWL                      ","11  ","17 ","S","34 ","W","1998 ","FSL   ","          ","2285 ","FWL   ","          ","SW NE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-171-20948-  ","        ","   ","OIL ","OD                  ",False,"2013-04-29","2013-04-26","                              ",5000,"                                                  ","APRV",4,-101.0464,38.58904,"LANDMARK ENERGY, LLC                   ","TIM MATTHEWS/JIM HALLOCK          ","405-382-2803","P.O. BOX 1332                           ","SEMINOLE                 ","OK","74818-1332"
"2013-04-30","1266603","1266603","KS","  ","SCOTT          ","DECKER                        ","2-17                     ","NW NE SW NE-17-17S-34W-1586FNL-1844FEL                      ","17  ","17 ","S","34 ","W","1586 ","FNL   ","          ","1844 ","FEL   ","          ","NW NE SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","SCOTT          ","NW NE SW NE-17-17S-34W-1586FNL-1844FEL                      ","17  ","17 ","S","34 ","W","1586 ","FNL   ","          ","1844 ","FEL   ","          ","NW NE SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-171-20946-  ","        ","   ","OIL ","OD                  ",True,"2013-04-24","2013-04-23","                              ",5000,"                                                  ","APRV",1,-101.098023,38.579162,"LANDMARK RESOURCES, INC.               ","JEFF WOOD                         ","713-243-8550","1616 SOUTH VOSS ROAD, SUITE 600         ","HOUSTON                  ","TX","77057-2641"
