"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-07","1269814","1269814","KS","  ","LOGAN          ","KNOPP                         ","6                        ","NE NW NW SW-13-14S-32W-2590FSL-335FWL                       ","13  ","14 ","S","32 ","W","2590 ","FSL   ","          ","335  ","FWL   ","          ","NE NW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LOGAN          ","NE NW NW SW-13-14S-32W-2590FSL-335FWL                       ","13  ","14 ","S","32 ","W","2590 ","FSL   ","          ","335  ","FWL   ","          ","NE NW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-109-21179-  ","        ","   ","OIL ","OD                  ",False,"2013-05-07","2013-05-06","                              ",4900,"                                                  ","APRV",1,0.0,0.0,"PIONEER RESOURCES                      ","RODGER D. WELLS                   ","785-543-5556","80 WINDMILL DRIVE                       ","PHILLIPSBURG             ","KS","67661-7125"
"2013-05-07","1269118","1269118","KS","  ","LOGAN          ","HESS-SMITH                    ","1-22                     ","SE SW SE NW-22-12S-32W-2414FNL-1864FWL                      ","22  ","12 ","S","32 ","W","2414 ","FNL   ","          ","1864 ","FWL   ","          ","SE SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LOGAN          ","SE SW SE NW-22-12S-32W-2414FNL-1864FWL                      ","22  ","12 ","S","32 ","W","2414 ","FNL   ","          ","1864 ","FWL   ","          ","SE SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-109-21178-  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","2013-05-02","                              ",4700,"                                                  ","APRV",1,-100.86298,38.996949,"GRAND MESA OPERATING COMPANY           ","MICHAEL J. REILLY/JOHN JOHNSON    ","316-265-3000","1700 NORTH WATERFRONT PARKWAY, BLDG 600 ","WICHITA                  ","KS","67206-6614"
"2013-05-07","1269815","1269815","KS","  ","MIAMI          ","BURRIS                        ","19W-12                   ","SW NW SE SW-12-17S-24E-678FSL-3830FEL                       ","12  ","17 ","S","24 ","E","678  ","FSL   ","          ","3830 ","FEL   ","          ","SW NW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MIAMI          ","SW NW SE SW-12-17S-24E-678FSL-3830FEL                       ","12  ","17 ","S","24 ","E","678  ","FSL   ","          ","3830 ","FEL   ","          ","SW NW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","LOUISBURG           ","                    ","                    ","                    ","                    ","15-121-29502-  ","        ","   ","ERW ","OD                  ",False,"2013-05-07","2013-05-06","                              ",550,"                                                  ","APRV",1,0.0,0.0,"BOBCAT OIL FIELD SERVICE, INC.         ","BOB EBERHART                      ","913-837-2823","30805 COLD WATER ROAD                   ","LOUISBURG                ","KS","66053-8108"
"2013-05-07","1268761","1268761","KS","  ","MONTGOMERY     ","PETERSON -A-                  ","L&W-200                  ","NE NW NW NE-7-34S-14E-5060FSL-2140FEL                       ","7   ","34 ","S","14 ","E","5060 ","FSL   ","          ","2140 ","FEL   ","          ","NE NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MONTGOMERY     ","NE NW NW NE-7-34S-14E-5060FSL-2140FEL                       ","7   ","34 ","S","14 ","E","5060 ","FSL   ","          ","2140 ","FEL   ","          ","NE NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WAYSIDE-HAVANA      ","                    ","                    ","                    ","                    ","15-125-32349-  ","        ","   ","OIL ","OD                  ",True,"2013-05-02","2013-05-01","                              ",850,"                                                  ","APRV",1,-95.917436,37.1102,"LONG AND WARE OIL, GENERAL PARTNERSHIP ","LONNY WARE/JOHN P. LONG           ","918-698-8080","P.O. BOX 554                            ","WYNONA                   ","OK","74084-0554"
"2013-05-07","1268244","1268244","KS","  ","NEOSHO         ","CHARLES DAVIDSON              ","18-4                     ","NW NE NE SW-18-29S-18E-2490FSL-1995FWL                      ","18  ","29 ","S","18 ","E","2490 ","FSL   ","          ","1995 ","FWL   ","          ","NW NE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","NW NE NE SW-18-29S-18E-2490FSL-1995FWL                      ","18  ","29 ","S","18 ","E","2490 ","FSL   ","          ","1995 ","FWL   ","          ","NW NE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","THAYER              ","                    ","                    ","                    ","                    ","15-133-27658-  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","2013-04-30","                              ",1400,"                                                  ","APRV",1,-95.48208,37.521234,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-07","1268245","1268245","KS","  ","NEOSHO         ","CHARLES DAVIDSON              ","18-8                     ","NW SE SE SW-18-29S-18E-620FSL-2010FWL                       ","18  ","29 ","S","18 ","E","620  ","FSL   ","          ","2010 ","FWL   ","          ","NW SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","NW SE SE SW-18-29S-18E-620FSL-2010FWL                       ","18  ","29 ","S","18 ","E","620  ","FSL   ","          ","2010 ","FWL   ","          ","NW SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","THAYER              ","                    ","                    ","                    ","                    ","15-133-27659-  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","2013-04-30","                              ",1400,"                                                  ","APRV",1,-95.482011,37.5161,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-07","1268762","1268762","KS","  ","NESS           ","GJ UNIT                       ","2                        ","NE NW NW SW-22-18S-22W-2425FSL-370FWL                       ","22  ","18 ","S","22 ","W","2425 ","FSL   ","          ","370  ","FWL   ","          ","NE NW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","NE NW NW SW-22-18S-22W-2425FSL-370FWL                       ","22  ","18 ","S","22 ","W","2425 ","FSL   ","          ","370  ","FWL   ","          ","NE NW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","WALNUT HILL         ","                    ","                    ","                    ","                    ","15-135-25588-  ","        ","   ","OIL ","OD                  ",False,"2013-05-02","2013-05-01","                              ",4350,"                                                  ","APRV",1,-99.750785,38.472363,"AMERICAN WARRIOR, INC.                 ","KEVIN WILES                       ","620-275-2963","P.O. BOX 399                            ","GARDEN CITY              ","KS","67846-0399"
"2013-05-07","1268763","1268763","KS","  ","NESS           ","GARY                          ","2-22SE                   ","SW NW NE SE-22-18S-22W-2306FSL-1160FEL                      ","22  ","18 ","S","22 ","W","2306 ","FSL   ","          ","1160 ","FEL   ","          ","SW NW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","SW NW NE SE-22-18S-22W-2306FSL-1160FEL                      ","22  ","18 ","S","22 ","W","2306 ","FSL   ","          ","1160 ","FEL   ","          ","SW NW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-135-25587-  ","        ","   ","OIL ","OD                  ",False,"2013-05-02","2013-05-01","                              ",4350,"                                                  ","APRV",1,-99.737682,38.471905,"AMERICAN WARRIOR, INC.                 ","KEVIN WILES                       ","620-275-2963","P.O. BOX 399                            ","GARDEN CITY              ","KS","67846-0399"
"2013-05-07","1269816","1269816","KS","  ","NORTON         ","HAGER-SPROUL                  ","1-35                     ","NW NE NE NW-35-4S-23W-105FNL-2140FWL                        ","35  ","4  ","S","23 ","W","105  ","FNL   ","          ","2140 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NORTON         ","NW NE NE NW-35-4S-23W-105FNL-2140FWL                        ","35  ","4  ","S","23 ","W","105  ","FNL   ","          ","2140 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILCAT              ","                    ","                    ","                    ","                    ","15-137-20651-01","        ","   ","OIL ","OD                  ",False,"2013-05-07","2013-05-06","                              ",4000,"                                                  ","APRV",1,0.0,0.0,"SAMUEL GARY, JR. & ASSOCIATES, INC.    ","JEFF LANG/DAVID J. MASSE          ","303-831-4673","1515 WYNKOOP STREET, SUITE 700          ","DENVER                   ","CO","80202-2062"
"2013-05-07","1269046","1269046","KS","  ","OSBORNE        ","ALICE UNIT                    ","3                        ","SW SE SE SE-23-8S-14W-100FSL-500FEL                         ","23  ","8  ","S","14 ","W","100  ","FSL   ","          ","500  ","FEL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","OSBORNE        ","SW SE SE SE-23-8S-14W-100FSL-500FEL                         ","23  ","8  ","S","14 ","W","100  ","FSL   ","          ","500  ","FEL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","KILL CREEK          ","                    ","                    ","                    ","                    ","15-141-20460-  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","2013-05-02","                              ",3400,"                                                  ","APRV",1,-98.84437,39.336691,"BRUCE OIL COMPANY, LLC                 ","LEVI KOEHN/LONNY BRUCE            ","620-241-2938","1704 LIMESTONE ROAD                     ","MCPHERSON                ","KS","67460-6500"
"2013-05-07","1268752","1268752","KS","  ","OSBORNE        ","BOWEN -B-                     ","1                        ","SW SE NE SE-16-8S-14W-1600FSL-500FEL                        ","16  ","8  ","S","14 ","W","1600 ","FSL   ","          ","500  ","FEL   ","          ","SW SE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","OSBORNE        ","SW SE NE SE-16-8S-14W-1600FSL-500FEL                        ","16  ","8  ","S","14 ","W","1600 ","FSL   ","          ","500  ","FEL   ","          ","SW SE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-141-20459-  ","        ","   ","OIL ","OD                  ",True,"2013-05-02","2013-05-01","                              ",3400,"                                                  ","APRV",1,-98.881193,39.355073,"BRUCE OIL COMPANY, LLC                 ","LEVI KOEHN/LONNY BRUCE            ","620-241-2938","1704 LIMESTONE ROAD                     ","MCPHERSON                ","KS","67460-6500"
"2013-05-07","1269818","1269818","KS","  ","PHILLIPS       ","BILLY                         ","2                        ","E2 SE NW SW-3-2S-19W-1650FSL-1000FWL                        ","3   ","2  ","S","19 ","W","1650 ","FSL   ","          ","1000 ","FWL   ","          ","E2 SE NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","PHILLIPS       ","E2 SE NW SW-3-2S-19W-1650FSL-1000FWL                        ","3   ","2  ","S","19 ","W","1650 ","FSL   ","          ","1000 ","FWL   ","          ","E2 SE NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","EAST STARVATION CREE","                    ","                    ","                    ","                    ","15-147-20712-  ","        ","   ","OIL ","OD                  ",False,"2013-05-07","2013-05-06","                              ",3700,"                                                  ","APRV",1,0.0,0.0,"BACH OIL PRODUCTION                    ","JASON BACH                        ","308-928-8920","P.O. BOX 723                            ","ALMA                     ","NE","68920-0723"
"2013-05-07","1269043","1269043","KS","  ","RENO           ","KIMBALL -2207-                ","28-1 H                   ","SE NW SW SW-28-22S-7W-930FSL-600FWL                         ","28  ","22 ","S","7  ","W","930  ","FSL   ","          ","600  ","FWL   ","          ","SE NW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","RENO           ","33-22S-7W-330FSL-1965FWL                                    ","33  ","22 ","S","7  ","W","330  ","FSL   ","          ","1965 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-155-21659-01","        ","   ","OIL ","OD                  ",True,"2013-05-03","2013-05-02","                              ",3557,"                                                  ","APRV",1,-98.103498,38.103641,"SHELL GULF OF MEXICO, INC.             ","ERIK BARTSCH/DAMONICA PIERSON     ","832-337-2172","P.O. BOX 576                            ","HOUSTON                  ","TX","77001-0576"
"2013-05-07","1269045","1269045","KS","  ","RENO           ","KIMBALL -2207-                ","28-1                     ","SE NW SW SW-28-22S-7W-940FSL-600FWL                         ","28  ","22 ","S","7  ","W","940  ","FSL   ","          ","600  ","FWL   ","          ","SE NW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RENO           ","SE NW SW SW-28-22S-7W-940FSL-600FWL                         ","28  ","22 ","S","7  ","W","940  ","FSL   ","          ","600  ","FWL   ","          ","SE NW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-155-21658-  ","        ","   ","DIS ","OD                  ",True,"2013-05-03","2013-05-02","                              ",4762,"                                                  ","APRV",1,-98.103485,38.103604,"SHELL GULF OF MEXICO, INC.             ","ERIK BARTSCH/DAMONICA PIERSON     ","832-337-2172","P.O. BOX 576                            ","HOUSTON                  ","TX","77001-0576"
"2013-05-07","1269819","1269819","KS","  ","RICE           ","BUCKLEY-DOLL                  ","2-18 RESTAKE             ","SE SE SW NW-18-19S-9W-2635FNL-1187FWL                       ","18  ","19 ","S","9  ","W","2635 ","FNL   ","          ","1187 ","FWL   ","          ","SE SE SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RICE           ","SE SE SW NW-18-19S-9W-2635FNL-1187FWL                       ","18  ","19 ","S","9  ","W","2635 ","FNL   ","          ","1187 ","FWL   ","          ","SE SE SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","CHASE-SILICA        ","                    ","                    ","                    ","                    ","15-159-22739-  ","        ","   ","OIL ","OD                  ",True,"2013-05-07","2013-05-06","                              ",4800,"                                                  ","APRV",1,0.0,0.0,"AMERICAN WARRIOR, INC.                 ","KEVIN WILES                       ","620-275-2963","P.O. BOX 399                            ","GARDEN CITY              ","KS","67846-0399"
"2013-05-07","1269371","1269371","KS","  ","ROOKS          ","PYWELL                        ","1                        ","W2 NW NW 35-35-9S-20W-4620FSL-4950FEL                       ","35  ","9  ","S","20 ","W","4620 ","FSL   ","          ","4950 ","FEL   ","          ","W2 NW NW 35 ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ROOKS          ","W2 NW NW 35-35-9S-20W-4620FSL-4950FEL                       ","35  ","9  ","S","20 ","W","4620 ","FSL   ","          ","4950 ","FEL   ","          ","W2 NW NW 35 ","   ","  ","  ","     ","                                ","    ","                                ","    ","NORTH HAMPTON       ","                    ","                    ","                    ","                    ","15-163-20934-00","        ","   ","OIL ","WO                  ",False,"2013-05-06","2013-05-03","                              ",3840,"                                                  ","APRV",1,-99.529884,39.232374,"MERIDIAN ENERGY, INC.                  ","NEAL LAFON                        ","303-688-4022","1475 NORTH WARD CIRCLE                  ","FRANKTOWN                ","CO","80116-9405"
"2013-05-07","1268753","1268753","KS","  ","ROOKS          ","NUTSCH-BUSS -A- UNIT          ","1-2                      ","W2 W2 NW SW-2-10S-20W-1980FSL-100FWL                        ","2   ","10 ","S","20 ","W","1980 ","FSL   ","          ","100  ","FWL   ","          ","W2 W2 NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ROOKS          ","W2 W2 NW SW-2-10S-20W-1980FSL-100FWL                        ","2   ","10 ","S","20 ","W","1980 ","FSL   ","          ","100  ","FWL   ","          ","W2 W2 NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","MARCOTTE            ","                    ","                    ","                    ","                    ","15-163-24116-  ","        ","   ","OIL ","OD                  ",False,"2013-05-02","2013-05-01","                              ",4050,"                                                  ","APRV",1,-99.530696,39.210691,"TRANS PACIFIC OIL CORPORATION          ","LANCE FELLHOELTER/GARY SHARP      ","316-262-3596","100 SOUTH MAIN STREET, SUITE 200        ","WICHITA                  ","KS","67202-3735"
"2013-05-07","1269820","1269820","KS","  ","RUSH           ","SCHLEGEL                      ","6                        ","W2 SE SE SE-17-19S-20W-330FSL-480FEL                        ","17  ","19 ","S","20 ","W","330  ","FSL   ","          ","480  ","FEL   ","          ","W2 SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RUSH           ","W2 SE SE SE-17-19S-20W-330FSL-480FEL                        ","17  ","19 ","S","20 ","W","330  ","FSL   ","          ","480  ","FEL   ","          ","W2 SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","SOUTHWEST WEBS      ","                    ","                    ","                    ","                    ","15-165-22024-  ","        ","   ","OIL ","OD                  ",False,"2013-05-07","2013-05-06","                              ",4500,"                                                  ","APRV",1,0.0,0.0,"TEXAS COASTAL OPERATING COMPANY, LLC   ","JEFF GORDON                       ","214-429-3700","222 W. LAS COLINAS BLVD, SUITE 1500     ","IRVING                   ","TX","75039     "
"2013-05-07","1268754","1268754","KS","  ","RUSSELL        ","BOOMHOWER                     ","1                        ","SW NE SW NW-21-15S-13W-1800FNL-900FWL                       ","21  ","15 ","S","13 ","W","1800 ","FNL   ","          ","900  ","FWL   ","          ","SW NE SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RUSSELL        ","SW NE SW NW-21-15S-13W-1800FNL-900FWL                       ","21  ","15 ","S","13 ","W","1800 ","FNL   ","          ","900  ","FWL   ","          ","SW NE SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","TRAPP               ","                    ","                    ","                    ","                    ","15-167-23883-  ","        ","   ","OIL ","OD                  ",False,"2013-05-02","2013-05-01","                              ",3450,"                                                  ","APRV",1,-98.778491,38.735413,"RJM OIL COMPANY, INC.                  ","BRAD MILLER/CHRIS HOFFMAN         ","620-588-3910","P.O. BOX 256                            ","CLAFLIN                  ","KS","67525-0256"
"2013-05-07","1268756","1268756","KS","  ","SCOTT          ","UNRUH                         ","1-13                     ","SE SW SW NW-13-16S-34W-2540FNL-520FWL                       ","13  ","16 ","S","34 ","W","2540 ","FNL   ","          ","520  ","FWL   ","          ","SE SW SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","SCOTT          ","SE SW SW NW-13-16S-34W-2540FNL-520FWL                       ","13  ","16 ","S","34 ","W","2540 ","FNL   ","          ","520  ","FWL   ","          ","SE SW SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-171-20950-  ","        ","   ","OIL ","OD                  ",False,"2013-05-02","2013-05-01","                              ",4900,"                                                  ","APRV",1,-101.034618,38.663697,"SHAKESPEARE OIL COMPANY, INC.          ","JEFF SCARBROUGH                   ","618-548-1585","202 WEST MAIN STREET                    ","SALEM                    ","IL","62881-1519"
"2013-05-07","1268757","1268757","KS","  ","SCOTT          ","WILKINSON                     ","3-22                     ","SW SW SE-22-17S-34W-335FSL-2656FEL                          ","22  ","17 ","S","34 ","W","335  ","FSL   ","          ","2656 ","FEL   ","          ","SW SW SE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","SCOTT          ","SW SW SE-22-17S-34W-335FSL-2656FEL                          ","22  ","17 ","S","34 ","W","335  ","FSL   ","          ","2656 ","FEL   ","          ","SW SW SE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","NORTH ISBEL         ","                    ","                    ","                    ","                    ","15-171-20951-  ","        ","   ","OIL ","OD                  ",True,"2013-05-02","2013-05-01","                              ",5000,"                                                  ","APRV",1,-101.063509,38.555435,"HARTMAN OIL COMPANY, INC.              ","STAN MITCHELL                     ","316-636-2090","10500 BERKELEY SQUARE PKWY, SUITE 100   ","WICHITA                  ","KS","67206     "
"2013-05-07","1269020","1269020","KS","  ","SHERIDAN       ","WERTH                         ","7                        ","NW SW SE NW-2-10S-26W-3109FSL-3914FEL                       ","2   ","10 ","S","26 ","W","3109 ","FSL   ","          ","3914 ","FEL   ","          ","NW SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","SHERIDAN       ","NW SW SE NW-2-10S-26W-3109FSL-3914FEL                       ","2   ","10 ","S","26 ","W","3109 ","FSL   ","          ","3914 ","FEL   ","          ","NW SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","NORTHEAST FULLER    ","                    ","                    ","                    ","                    ","15-179-21333-  ","        ","   ","OIL ","OD                  ",False,"2013-05-03","2013-05-02","                              ",4100,"                                                  ","APRV",1,-100.19631,39.213132,"DENIS F. ROBERTS                       ","DENIS F. ROBERTS                  ","785-625-8526","3904 FAIRWAY DRIVE                      ","HAYS                     ","KS","67601-4700"
"2013-05-07","1268758","1268758","KS","  ","STAFFORD       ","HEYEN                         ","2-27                     ","NW SE NW SE-27-22S-11W-1730FSL-1660FEL                      ","27  ","22 ","S","11 ","W","1730 ","FSL   ","          ","1660 ","FEL   ","          ","NW SE NW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","STAFFORD       ","NW SE NW SE-27-22S-11W-1730FSL-1660FEL                      ","27  ","22 ","S","11 ","W","1730 ","FSL   ","          ","1660 ","FEL   ","          ","NW SE NW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","SOUTH SLEEPER       ","                    ","                    ","                    ","                    ","15-185-23811-  ","        ","   ","OIL ","OD                  ",True,"2013-05-02","2013-05-01","                              ",3700,"                                                  ","APRV",1,-98.515162,38.104675,"GRADY BOLDING CORPORATION              ","GRADY BOLDING                     ","620-564-2240","P.O. BOX 486                            ","ELLINWOOD                ","KS","67526-0486"
"2013-05-07","1268246","1268246","KS","  ","STAFFORD       ","HAMMEKE                       ","5                        ","SE NW NW SE-7-22S-11W-2000FSL-2150FEL                       ","7   ","22 ","S","11 ","W","2000 ","FSL   ","          ","2150 ","FEL   ","          ","SE NW NW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","STAFFORD       ","SE NW NW SE-7-22S-11W-2000FSL-2150FEL                       ","7   ","22 ","S","11 ","W","2000 ","FSL   ","          ","2150 ","FEL   ","          ","SE NW NW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","SOUTHEAST MAX       ","                    ","                    ","                    ","                    ","15-185-23810-  ","        ","   ","OIL ","OD                  ",True,"2013-05-01","2013-04-30","                              ",3700,"                                                  ","APRV",1,-98.572191,38.149291,"AINSWORTH OPERATING COMPANY            ","AL AINSWORTH/BUD AINSWORTH        ","970-390-0839","P.O. BOX 2334                           ","EDWARDS                  ","CO","81632-2334"
"2013-05-07","1268278","1268278","KS","  ","STANTON        ","SCHULZ                        ","A-4 ATU-19               ","NE NE NE NE-21-27S-39W-180FNL-180FEL                        ","21  ","27 ","S","39 ","W","180  ","FNL   ","          ","180  ","FEL   ","          ","NE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","STANTON        ","NE NE NE NE-21-27S-39W-180FNL-180FEL                        ","21  ","27 ","S","39 ","W","180  ","FNL   ","          ","180  ","FEL   ","          ","NE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HUGOTON-PANOMA      ","                    ","                    ","                    ","                    ","15-187-21230-  ","        ","   ","GAS ","OD                  ",False,"2013-05-01","2013-04-30","                              ",3100,"                                                  ","APRV",1,-101.581984,37.692573,"LINN OPERATING, INC.                   ","SCOTT CLINTON/AARON BORGAN        ","405-241-2200","14000 QUAIL SPRINGS PARKWAY, SUITE 5000 ","OKLAHOMA CITY            ","OK","73134-2616"
"2013-05-07","1269019","1269019","KS","  ","STANTON        ","R G LONG                      ","4 ATU-14                 ","NW NW NW NW-24-28S-40W-195FNL-180FWL                        ","24  ","28 ","S","40 ","W","195  ","FNL   ","          ","180  ","FWL   ","          ","NW NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","STANTON        ","NW NW NW NW-24-28S-40W-195FNL-180FWL                        ","24  ","28 ","S","40 ","W","195  ","FNL   ","          ","180  ","FWL   ","          ","NW NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HUGOTON-PANOMA      ","                    ","                    ","                    ","                    ","15-187-21231-  ","        ","   ","GAS ","OD                  ",False,"2013-05-03","2013-05-02","                              ",3100,"                                                  ","APRV",1,-101.652793,37.60553,"LINN OPERATING, INC.                   ","SCOTT CLINTON/AARON BORGAN        ","405-241-2200","14000 QUAIL SPRINGS PARKWAY, SUITE 5000 ","OKLAHOMA CITY            ","OK","73134-2616"
"2013-05-07","1268279","1268279","KS","  ","WILSON         ","ROBERT J BOLLIG               ","27-7                     ","NW SW NE SW-27-28S-17E-1870FSL-1490FWL                      ","27  ","28 ","S","17 ","E","1870 ","FSL   ","          ","1490 ","FWL   ","          ","NW SW NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","WILSON         ","NW SW NE SW-27-28S-17E-1870FSL-1490FWL                      ","27  ","28 ","S","17 ","E","1870 ","FSL   ","          ","1490 ","FWL   ","          ","NW SW NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","ALTOONA             ","                    ","                    ","                    ","                    ","15-205-28161-  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","2013-04-30","                              ",1300,"                                                  ","APRV",1,-95.538631,37.578428,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-07","1268281","1268281","KS","  ","WILSON         ","JAMES A GRADY                 ","5-11                     ","SW SW SE NW-5-28S-17E-2460FNL-1395FWL                       ","5   ","28 ","S","17 ","E","2460 ","FNL   ","          ","1395 ","FWL   ","          ","SW SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","WILSON         ","SW SW SE NW-5-28S-17E-2460FNL-1395FWL                       ","5   ","28 ","S","17 ","E","2460 ","FNL   ","          ","1395 ","FWL   ","          ","SW SW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","ALTOONA             ","                    ","                    ","                    ","                    ","15-205-28163-  ","        ","   ","OIL ","OD                  ",False,"2013-05-01","2013-04-30","                              ",1500,"                                                  ","APRV",1,-95.575181,37.638979,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
