"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-21","1272649","1272649","KS","  ","MIAMI          ","QIN                           ","8                        ","SE NW NE SE-1-16S-21E-2050FSL-860FEL                        ","1   ","16 ","S","21 ","E","205  ","0FSL  ","          ","860  ","FEL   ","          ","SE NW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MIAMI          ","SE NW NE SE-1-16S-21E-2050FSL-860FEL                        ","1   ","16 ","S","21 ","E","205  ","0FSL  ","          ","860  ","FEL   ","          ","SE NW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","PAOLA-RANTOUL       ","                    ","                    ","                    ","                    ","15-121-29514-  ","        ","   ","OIL ","OD                  ",False,"2013-05-17","2013-05-16","                              ",700,"                                                  ","APRV",1,-95.031522,38.68635,"QIN'S INVESTMENT, LLC                  ","DAVID QIN                         ","816-215-9478","2937 RIVER CHASE DRIVE                  ","PARKVILLE                ","MO","64151     "
"2013-05-21","1272650","1272650","KS","  ","MIAMI          ","QIN                           ","9                        ","NW SE NE SE-1-16S-21E-1680FSL-530FEL                        ","1   ","16 ","S","21 ","E","1680 ","FSL   ","          ","530  ","FEL   ","          ","NW SE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MIAMI          ","NW SE NE SE-1-16S-21E-1680FSL-530FEL                        ","1   ","16 ","S","21 ","E","1680 ","FSL   ","          ","530  ","FEL   ","          ","NW SE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","PAOLA-RANTOUL       ","                    ","                    ","                    ","                    ","15-121-29515-  ","        ","   ","OIL ","OD                  ",False,"2013-05-17","2013-05-16","                              ",700,"                                                  ","APRV",1,-95.030349,38.685334,"QIN'S INVESTMENT, LLC                  ","DAVID QIN                         ","816-215-9478","2937 RIVER CHASE DRIVE                  ","PARKVILLE                ","MO","64151     "
"2013-05-21","1271946","1271946","KS","  ","MIAMI          ","L SCHENDEL                    ","L-26                     ","NW SE NW NW-24-16S-21E-4440FSL-4592FEL                      ","24  ","16 ","S","21 ","E","4440 ","FSL   ","          ","4592 ","FEL   ","          ","NW SE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MIAMI          ","NW SE NW NW-24-16S-21E-4440FSL-4592FEL                      ","24  ","16 ","S","21 ","E","4440 ","FSL   ","          ","4592 ","FEL   ","          ","NW SE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","PAOLA-RANTOUL       ","                    ","                    ","                    ","                    ","15-121-29510-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-09","                              ",700,"                                                  ","APRV",1,-95.044379,38.649336,"JAY M. SCHENDEL, A GENERAL PARTNERSHIP ","JAY M. SCHENDEL                   ","785-304-0588","4134 RENO ROAD                          ","WELLSVILLE               ","KS","66092-8861"
"2013-05-21","1271947","1271947","KS","  ","MIAMI          ","L SCHENDEL                    ","L-25                     ","NW NE NW NW-24-16S-21E-5100FSL-4592FEL                      ","24  ","16 ","S","21 ","E","5100 ","FSL   ","          ","4592 ","FEL   ","          ","NW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MIAMI          ","NW NE NW NW-24-16S-21E-5100FSL-4592FEL                      ","24  ","16 ","S","21 ","E","5100 ","FSL   ","          ","4592 ","FEL   ","          ","NW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","PAOLA-RANTOUL       ","                    ","                    ","                    ","                    ","15-121-29508-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-09","                              ",700,"                                                  ","APRV",1,-95.044381,38.651148,"JAY M. SCHENDEL, A GENERAL PARTNERSHIP ","JAY M. SCHENDEL                   ","785-304-0588","4134 RENO ROAD                          ","WELLSVILLE               ","KS","66092-8861"
"2013-05-21","1271948","1271948","KS","  ","MIAMI          ","L SCHENDEL                    ","L-24                     ","SW NE NW NW-24-16S-21E-4770FSL-4592FEL                      ","24  ","16 ","S","21 ","E","4770 ","FSL   ","          ","4592 ","FEL   ","          ","SW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MIAMI          ","SW NE NW NW-24-16S-21E-4770FSL-4592FEL                      ","24  ","16 ","S","21 ","E","4770 ","FSL   ","          ","4592 ","FEL   ","          ","SW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","PAOLA-RANTOUL       ","                    ","                    ","                    ","                    ","15-121-29509-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-09","                              ",700,"                                                  ","APRV",1,-95.04438,38.650242,"JAY M. SCHENDEL, A GENERAL PARTNERSHIP ","JAY M. SCHENDEL                   ","785-304-0588","4134 RENO ROAD                          ","WELLSVILLE               ","KS","66092-8861"
"2013-05-21","1273130","1273130","KS","  ","MONTGOMERY     ","PIERCE                        ","IR 211                   ","SW NE SW SE-3-31S-16E-680FSL-1820FEL                        ","3   ","31 ","S","16 ","E","680  ","FSL   ","          ","1820 ","FEL   ","          ","SW NE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MONTGOMERY     ","SW NE SW SE-3-31S-16E-680FSL-1820FEL                        ","3   ","31 ","S","16 ","E","680  ","FSL   ","          ","1820 ","FEL   ","          ","SW NE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","NEODESHA            ","                    ","                    ","                    ","                    ","15-125-32352-  ","        ","   ","OIL ","OD                  ",False,"2013-05-21","2013-05-20","                              ",450,"                                                  ","APRV",1,-95.644797,37.371878,"INTREPID RESOURCES, LLC                ","JUSTIN HERMAN/JOSEPH MYZAK        ","620-577-4197","P.O. BOX 344                            ","INDEPENDENCE             ","KS","67301-0344"
"2013-05-21","1271939","1271939","KS","  ","NEOSHO         ","FRANCIS E GROSDIDIER          ","15-12                    ","NE SW SW SE-15-28S-20E-520FSL-2105FEL                       ","15  ","28 ","S","20 ","E","520  ","FSL   ","          ","2105 ","FEL   ","          ","NE SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","NE SW SW SE-15-28S-20E-520FSL-2105FEL                       ","15  ","28 ","S","20 ","E","520  ","FSL   ","          ","2105 ","FEL   ","          ","NE SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","TRENT               ","                    ","                    ","                    ","                    ","15-133-27666-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-14","                              ",1000,"                                                  ","APRV",1,-95.204923,37.603156,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-21","1271940","1271940","KS","  ","NEOSHO         ","FRANCIS E GROSDIDIER          ","15-13                    ","NE SE SE SW-15-28S-20E-645FSL-2575FWL                       ","15  ","28 ","S","20 ","E","645  ","FSL   ","          ","2575 ","FWL   ","          ","NE SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","NE SE SE SW-15-28S-20E-645FSL-2575FWL                       ","15  ","28 ","S","20 ","E","645  ","FSL   ","          ","2575 ","FWL   ","          ","NE SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","TRENT               ","                    ","                    ","                    ","                    ","15-133-27667-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-14","                              ",1000,"                                                  ","APRV",1,-95.206814,37.603497,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-21","1271941","1271941","KS","  ","NEOSHO         ","DORIS LECK                    ","30-17                    ","S2 NW NE-30-30S-18E-990FNL-1980FEL                          ","30  ","30 ","S","18 ","E","990  ","FNL   ","          ","1980 ","FEL   ","          ","S2 NW NE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","S2 NW NE-30-30S-18E-990FNL-1980FEL                          ","30  ","30 ","S","18 ","E","990  ","FNL   ","          ","1980 ","FEL   ","          ","S2 NW NE    ","   ","  ","  ","     ","                                ","    ","                                ","    ","MOREHEAD            ","                    ","                    ","                    ","                    ","15-133-27668-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-14","                              ",1400,"                                                  ","APRV",1,-95.477728,37.410287,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-21","1271942","1271942","KS","  ","NEOSHO         ","MARIAM L MIH                  ","10-9                     ","SE SE SW NE-10-28S-19E-2365FNL-1585FEL                      ","10  ","28 ","S","19 ","E","2365 ","FNL   ","          ","1585 ","FEL   ","          ","SE SE SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","SE SE SW NE-10-28S-19E-2365FNL-1585FEL                      ","10  ","28 ","S","19 ","E","2365 ","FNL   ","          ","1585 ","FEL   ","          ","SE SE SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","ERIE                ","                    ","                    ","                    ","                    ","15-133-27669-  ","        ","   ","ERW ","OD                  ",True,"2013-05-15","2013-05-14","                              ",1040,"                                                  ","APRV",1,-95.312084,37.624004,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-21","1271943","1271943","KS","  ","NEOSHO         ","WILLIAM A STICH               ","20-20                    ","SE NE NE NE-20-28S-19E-455FNL-315FEL                        ","20  ","28 ","S","19 ","E","455  ","FNL   ","          ","315  ","FEL   ","          ","SE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","SE NE NE NE-20-28S-19E-455FNL-315FEL                        ","20  ","28 ","S","19 ","E","455  ","FNL   ","          ","315  ","FEL   ","          ","SE NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","THAYER              ","                    ","                    ","                    ","                    ","15-133-27670-  ","        ","   ","ERW ","OD                  ",True,"2013-05-15","2013-05-14","                              ",1000,"                                                  ","APRV",1,-95.344091,37.600679,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-21","1271944","1271944","KS","  ","NEOSHO         ","WILLIAM A STICH               ","20-21                    ","SE SW NE NE-20-28S-19E-1015FNL-775FEL                       ","20  ","28 ","S","19 ","E","1015 ","FNL   ","          ","775  ","FEL   ","          ","SE SW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","SE SW NE NE-20-28S-19E-1015FNL-775FEL                       ","20  ","28 ","S","19 ","E","1015 ","FNL   ","          ","775  ","FEL   ","          ","SE SW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-133-27671-  ","        ","   ","ERW ","OD                  ",True,"2013-05-15","2013-05-14","                              ",1000,"                                                  ","APRV",1,-95.345683,37.599135,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-21","1271945","1271945","KS","  ","NEOSHO         ","WILLIAM A STICH               ","20-22                    ","E2 SE NE NE-20-28S-19E-990FNL-255FEL                        ","20  ","28 ","S","19 ","E","990  ","FNL   ","          ","255  ","FEL   ","          ","E2 SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","E2 SE NE NE-20-28S-19E-990FNL-255FEL                        ","20  ","28 ","S","19 ","E","990  ","FNL   ","          ","255  ","FEL   ","          ","E2 SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","THAYER              ","                    ","                    ","                    ","                    ","15-133-27672-  ","        ","   ","ERW ","OD                  ",True,"2013-05-15","2013-05-14","                              ",1000,"                                                  ","APRV",1,-95.343889,37.599211,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-21","1271925","1271925","KS","  ","NEOSHO         ","WILLIAM A STICH               ","20-23                    ","SE NW NE NE-20-28S-19E-335FNL-735FEL                        ","20  ","28 ","S","19 ","E","335  ","FNL   ","          ","735  ","FEL   ","          ","SE NW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NEOSHO         ","SE NW NE NE-20-28S-19E-335FNL-735FEL                        ","20  ","28 ","S","19 ","E","335  ","FNL   ","          ","735  ","FEL   ","          ","SE NW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-133-27673-  ","        ","   ","ERW ","OD                  ",True,"2013-05-15","2013-05-14","                              ",1000,"                                                  ","APRV",1,-95.34554,37.601003,"POSTROCK MIDCONTINENT PRODUCTION, LLC  ","LANCE GALVIN/RICHARD MARLIN       ","405-600-7704","210 PARK AVENUE, SUITE 2750             ","OKLAHOMA CITY            ","OK","73102-5641"
"2013-05-21","1271926","1271926","KS","  ","NESS           ","BLACK STONE                   ","2                        ","SW SE NE SE-18-18S-25W-1646FSL-591FEL                       ","18  ","18 ","S","25 ","W","1646 ","FSL   ","          ","591  ","FEL   ","          ","SW SE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","SW SE NE SE-18-18S-25W-1646FSL-591FEL                       ","18  ","18 ","S","25 ","W","1646 ","FSL   ","          ","591  ","FEL   ","          ","SW SE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","ALDRICH             ","                    ","                    ","                    ","                    ","15-135-25597-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-14","                              ",4600,"                                                  ","APRV",1,-100.121639,38.484144,"PALOMINO PETROLEUM, INC.               ","GLENN DINKEL/K. ROBERT WATCHOUS   ","316-799-1000","4924 SOUTHEAST 84TH STREET              ","NEWTON                   ","KS","67114-8827"
"2013-05-21","1271927","1271927","KS","  ","NESS           ","DINGES                        ","3-5                      ","NE SW SW SW-5-19S-24W-521FSL-562FWL                         ","5   ","19 ","S","24 ","W","521  ","FSL   ","          ","562  ","FWL   ","          ","NE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","NE SW SW SW-5-19S-24W-521FSL-562FWL                         ","5   ","19 ","S","24 ","W","521  ","FSL   ","          ","562  ","FWL   ","          ","NE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","SUNSHINE            ","                    ","                    ","                    ","                    ","15-135-25598-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-14","                              ",4800,"                                                  ","APRV",1,-100.006605,38.422445,"AMERICAN WARRIOR, INC.                 ","KEVIN WILES                       ","620-275-2963","P.O. BOX 399                            ","GARDEN CITY              ","KS","67846-0399"
"2013-05-21","1273131","1273131","KS","  ","NESS           ","MISHLER -F-                   ","1                        ","SE NE SW NE-15-17S-25W-1815FNL-1400FEL                      ","15  ","17 ","S","25 ","W","1815 ","FNL   ","          ","1400 ","FEL   ","          ","SE NE SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","SE NE SW NE-15-17S-25W-1815FNL-1400FEL                      ","15  ","17 ","S","25 ","W","1815 ","FNL   ","          ","1400 ","FEL   ","          ","SE NE SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-135-25599-  ","        ","   ","OIL ","OD                  ",False,"2013-05-21","2013-05-20","                              ",4800,"                                                  ","APRV",1,-100.071479,38.575681,"JOHN O. FARMER, INC.                   ","JOHN FARMER, IV/VAL DREHER        ","785-483-3144","P.O. BOX 352                            ","RUSSELL                  ","KS","67665-0352"
"2013-05-21","1273132","1273132","KS","  ","NESS           ","MISHLER -F-                   ","2                        ","N2 SE SE NE-15-17S-25W-2020FNL-330FEL                       ","15  ","17 ","S","25 ","W","2020 ","FNL   ","          ","330  ","FEL   ","          ","N2 SE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","N2 SE SE NE-15-17S-25W-2020FNL-330FEL                       ","15  ","17 ","S","25 ","W","2020 ","FNL   ","          ","330  ","FEL   ","          ","N2 SE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-135-25600-  ","        ","   ","OIL ","OD                  ",False,"2013-05-21","2013-05-20","                              ",4800,"                                                  ","APRV",1,-100.067716,38.575075,"JOHN O. FARMER, INC.                   ","JOHN FARMER, IV/VAL DREHER        ","785-483-3144","P.O. BOX 352                            ","RUSSELL                  ","KS","67665-0352"
"2013-05-21","1273133","1273133","KS","  ","NESS           ","FREDA                         ","4-16                     ","E2 SE SW SW-16-19S-21W-330FSL-1280FWL                       ","16  ","19 ","S","21 ","W","330  ","FSL   ","          ","1280 ","FWL   ","          ","E2 SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","NESS           ","E2 SE SW SW-16-19S-21W-330FSL-1280FWL                       ","16  ","19 ","S","21 ","W","330  ","FSL   ","          ","1280 ","FWL   ","          ","E2 SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","MARGHEIM            ","                    ","                    ","                    ","                    ","15-135-25601-  ","        ","   ","OIL ","OD                  ",False,"2013-05-21","2013-05-20","                              ",4360,"                                                  ","APRV",1,-99.654797,38.393991,"AMERICAN WARRIOR, INC.                 ","KEVIN WILES                       ","620-275-2963","P.O. BOX 399                            ","GARDEN CITY              ","KS","67846-0399"
"2013-05-21","1272372","1272372","KS","  ","PAWNEE         ","GREENE                        ","23-1                     ","S2 NE NE SE-23-23S-17W-2290FSL-330FEL                       ","23  ","23 ","S","17 ","W","2290 ","FSL   ","          ","330  ","FEL   ","          ","S2 NE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","PAWNEE         ","S2 NE NE SE-23-23S-17W-2290FSL-330FEL                       ","23  ","23 ","S","17 ","W","2290 ","FSL   ","          ","330  ","FEL   ","          ","S2 NE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","CARPENTER           ","                    ","                    ","                    ","                    ","15-145-21720-  ","        ","   ","O/G ","OD                  ",True,"2013-05-16","2013-05-15","                              ",4950,"                                                  ","APRV",1,-99.151586,38.035341,"TOTO ENERGY, LLC                       ","TODD BLACKFORD/TERRY MADDEN       ","620-804-2202","25815 OAK RIDGE DRIVE                   ","SPRING                   ","TX","77380     "
"2013-05-21","1273143","1273143","KS","  ","PRATT          ","OB                            ","27-42                    ","SW NW NW SW-27-26S-11W-1986FSL-190FWL                       ","27  ","26 ","S","11 ","W","1986 ","FSL   ","          ","190  ","FWL   ","          ","SW NW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","PRATT          ","SW NW NW SW-27-26S-11W-1986FSL-190FWL                       ","27  ","26 ","S","11 ","W","1986 ","FSL   ","          ","190  ","FWL   ","          ","SW NW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","CUNNINGHAM          ","                    ","                    ","                    ","                    ","15-151-22418-  ","        ","   ","    ","OD                  ",True,"2013-05-21","2013-05-20","                              ",4500,"                                                  ","APRV",1,-98.519149,37.75277,"NORTHERN NATURAL GAS COMPANY           ","STEVE WOOD                        ","877-654-0646","1111 SOUTH 103RD STREET                 ","OMAHA                    ","NE","68124-1072"
"2013-05-21","1272396","1272396","KS","  ","RENO           ","MILLER                        ","1-25                     ","SE NW NW-25-24S-5W-990FNL-990FWL                            ","25  ","24 ","S","5  ","W","990  ","FNL   ","          ","990  ","FWL   ","          ","SE NW NW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RENO           ","SE NW NW-25-24S-5W-990FNL-990FWL                            ","25  ","24 ","S","5  ","W","990  ","FNL   ","          ","990  ","FWL   ","          ","SE NW NW    ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-155-21660-  ","        ","   ","OIL ","OD                  ",True,"2013-05-16","2013-05-15","                              ",3950,"                                                  ","APRV",1,-97.826597,37.938304,"QUAIL OIL & GAS, LC                    ","WRAY VALENTINE                    ","620-271-0236","P.O. BOX K                              ","GARDEN CITY              ","KS","67846-0430"
"2013-05-21","1271929","1271929","KS","  ","RICE           ","WARNER                        ","2                        ","SE NE NW NW-15-20S-10W-4785FSL-4033FEL                      ","15  ","20 ","S","10 ","W","4785 ","FSL   ","          ","4033 ","FEL   ","          ","SE NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RICE           ","SE NE NW NW-15-20S-10W-4785FSL-4033FEL                      ","15  ","20 ","S","10 ","W","4785 ","FSL   ","          ","4033 ","FEL   ","          ","SE NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","CHASE-SILICA        ","                    ","                    ","                    ","                    ","15-159-22740-  ","        ","   ","OIL ","OD                  ",True,"2013-05-15","2013-05-14","                              ",3500,"                                                  ","APRV",1,-98.420192,38.317041,"MIKE KELSO OIL, INC.                   ","MIKE KELSO                        ","620-938-2943","P.O. BOX 467                            ","CHASE                    ","KS","67524-0467"
"2013-05-21","617325 ","1273144","KS","  ","RICE           ","NORTH RIVER                   ","1                        ","SE NW NW NW-34-20S-10W-339FNL-658FWL                        ","34  ","20 ","S","10 ","W","339  ","FNL   ","          ","658  ","FWL   ","          ","SE NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","RICE           ","34-20S-10W-2404FNL-428FWL                                   ","34  ","20 ","S","10 ","W","2404 ","FNL   ","          ","428  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","GROVE               ","                    ","                    ","                    ","                    ","15-159-22479-01","        ","   ","OIL ","OD                  ",True,"2013-05-21","2013-05-20","                              ",3066,"                                                  ","APRV",1,-98.422726,38.273795,"LEBSACK OIL PRODUCTION, INC.           ","REX CURTIS                        ","785-625-5444","P.O. BOX 489                            ","HAYS                     ","KS","67601-0489"
"2013-05-21","1272397","1272397","KS","  ","ROOKS          ","PEASLEE                       ","1                        ","S2 NW NW NW-9-8S-18W-400FNL-330FWL                          ","9   ","8  ","S","18 ","W","400  ","FNL   ","          ","330  ","FWL   ","          ","S2 NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","ROOKS          ","S2 NW NW NW-9-8S-18W-400FNL-330FWL                          ","9   ","8  ","S","18 ","W","400  ","FNL   ","          ","330  ","FWL   ","          ","S2 NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-163-24118-  ","        ","   ","OIL ","OD                  ",False,"2013-05-16","2013-05-15","                              ",3950,"                                                  ","APRV",1,-99.342293,39.37813,"CASTLE RESOURCES, INC.                 ","JERRY GREEN                       ","785-625-5155","P.O. BOX 87                             ","SCHOENCHEN               ","KS","67667-0087"
"2013-05-21","1272398","1272398","KS","  ","RUSH           ","LEGLEITER                     ","1-8                      ","NW SW NE NE-8-17S-19W-678FNL-998FEL                         ","8   ","17 ","S","19 ","W","678  ","FNL   ","          ","998  ","FEL   ","          ","NW SW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RUSH           ","NW SW NE NE-8-17S-19W-678FNL-998FEL                         ","8   ","17 ","S","19 ","W","678  ","FNL   ","          ","998  ","FEL   ","          ","NW SW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HAMPTON             ","                    ","                    ","                    ","                    ","15-165-22027-  ","        ","   ","OIL ","OD                  ",False,"2013-05-16","2013-05-15","                              ",3900,"                                                  ","APRV",1,-99.442585,38.594789,"QUEST ENERGY, LLC                      ","TRACY HYNES                       ","785-283-4249","2732 NORTH REESE ROAD                   ","BROOKVILLE               ","KS","67425     "
"2013-05-21","1272333","1272333","KS","  ","RUSH           ","LITTLER                       ","2                        ","N2 SW NW SW-31-16S-19W-1825FSL-330FWL                       ","31  ","16 ","S","19 ","W","1825 ","FSL   ","          ","330  ","FWL   ","          ","N2 SW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RUSH           ","N2 SW NW SW-31-16S-19W-1825FSL-330FWL                       ","31  ","16 ","S","19 ","W","1825 ","FSL   ","          ","330  ","FWL   ","          ","N2 SW NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","NORTHEAST HAMPTON   ","                    ","                    ","                    ","                    ","15-165-22026-  ","        ","   ","OIL ","OD                  ",True,"2013-05-16","2013-05-15","                              ",3885,"                                                  ","APRV",2,-99.4745,38.615968,"MAI OIL OPERATIONS, INC.               ","ALLEN BANGERT                     ","785-483-1676","P.O. BOX 33                             ","RUSSELL                  ","KS","67665-0033"
"2013-05-21","1271931","1271931","KS","  ","RUSH           ","COMBS                         ","1                        ","SW NE NW NE-11-19S-20W-450FNL-1900FEL                       ","11  ","19 ","S","20 ","W","450  ","FNL   ","          ","1900 ","FEL   ","          ","SW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","RUSH           ","SW NE NW NE-11-19S-20W-450FNL-1900FEL                       ","11  ","19 ","S","20 ","W","450  ","FNL   ","          ","1900 ","FEL   ","          ","SW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","FLAVIUS             ","                    ","                    ","                    ","                    ","15-165-22025-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-14","                              ",3900,"                                                  ","APRV",1,-99.499462,38.420738,"RJM OIL COMPANY, INC.                  ","BRAD MILLER/CHRIS HOFFMAN         ","620-588-3910","P.O. BOX 256                            ","CLAFLIN                  ","KS","67525-0256"
